clone_id	SHM	Donor count	Donor	Tissue	Isotype
637121	0.06985294117647059	1	CCM3	Gastric_pylorus	IgA
637308	0.06642066420664207	1	CCM3	Gastric_pylorus	IgA
637338	0.08088235294117647	1	CCM3	Gastric_pylorus	IgA
637911	0.04044117647058824	1	CCM3	Gastric_pylorus	IgA
638141	0.05263157894736842	1	CCM3	Gastric_pylorus	IgA
638142	0.08088235294117647	1	CCM3	Gastric_pylorus	IgA
638143	0.029411764705882353	1	CCM3	Gastric_pylorus	IgA
638163	0.025641025641025637	1	CCM3	Gastric_pylorus	IgA
638468	0.03296703296703297	1	CCM3	Gastric_pylorus	IgA
638572	0.018315018315018316	1	CCM3	Gastric_pylorus	IgA
638573	0.04395604395604396	1	CCM3	Gastric_pylorus	IgA
640252	0.05661764705882353	1	CCM3	Gastric_pylorus	IgA
641009	0.02261904761904762	1	CCM3	Gastric_pylorus	IgA
641132	0.03202846975088968	1	CCM3	Gastric_pylorus	IgA
641418	0.007194244604316547	1	CCM3	Gastric_pylorus	IgA
642420	0.051094890510948905	1	CCM3	Gastric_pylorus	IgA
642497	0.058394160583941604	1	CCM3	Gastric_pylorus	IgA
644392	0.07720588235294118	1	CCM3	Gastric_pylorus	IgA
644561	0.07352941176470588	1	CCM3	Gastric_pylorus	IgA
644562	0.06273062730627306	1	CCM3	Gastric_pylorus	IgA
644563	0.05904059040590406	1	CCM3	Gastric_pylorus	IgA
644914	0.04411764705882353	1	CCM3	Gastric_pylorus	IgA
644915	0.026217228464419477	1	CCM3	Gastric_pylorus	IgA
645836	0.022058823529411766	1	CCM3	Gastric_pylorus	IgA
645837	0.06862745098039215	1	CCM3	Gastric_pylorus	IgA
645854	0.08239700374531835	1	CCM3	Gastric_pylorus	IgA
645866	0.0959409594095941	1	CCM3	Gastric_pylorus	IgA
646722	0.0	1	CCM3	Gastric_pylorus	IgA
646929	0.07720588235294118	1	CCM3	Gastric_pylorus	IgA
646930	0.040740740740740744	1	CCM3	Gastric_pylorus	IgA
646932	0.05970149253731343	1	CCM3	Gastric_pylorus	IgA
647010	0.07503075030750307	1	CCM3	Gastric_pylorus	IgA
647014	0.08088235294117646	1	CCM3	Gastric_pylorus	IgA
647015	0.07720588235294118	1	CCM3	Gastric_pylorus	IgA
647019	0.07893978680495534	1	CCM3	Gastric_pylorus	IgA
647028	0.072992700729927	1	CCM3	Gastric_pylorus	IgA
647052	0.04428044280442804	1	CCM3	Gastric_pylorus	IgA
647071	0.03200692041522492	1	CCM3	Gastric_pylorus	IgA
647073	0.01845018450184502	1	CCM3	Gastric_pylorus	IgA
647075	0.04901960784313725	1	CCM3	Gastric_pylorus	IgA
647079	0.05925925925925926	1	CCM3	Gastric_pylorus	IgA
647081	0.07037037037037037	1	CCM3	Gastric_pylorus	IgA
647168	0.0625	1	CCM3	Gastric_pylorus	IgA
647928	0.10943396226415095	1	CCM3	Gastric_pylorus	IgA
648876	0.02214022140221402	1	CCM3	Gastric_pylorus	IgA
649521	0.025491237387148168	1	CCM3	Gastric_pylorus	IgA
649669	0.09191176470588236	1	CCM3	Gastric_pylorus	IgA
649894	0.04044117647058824	1	CCM3	Gastric_pylorus	IgA
649895	0.04779411764705882	1	CCM3	Gastric_pylorus	IgA
649896	0.05970149253731343	1	CCM3	Gastric_pylorus	IgA
649897	0.05147058823529412	1	CCM3	Gastric_pylorus	IgA
649898	0.05514705882352941	1	CCM3	Gastric_pylorus	IgA
649899	0.022222222222222223	1	CCM3	Gastric_pylorus	IgA
649900	0.022304832713754646	1	CCM3	Gastric_pylorus	IgA
649901	0.01107011070110701	1	CCM3	Gastric_pylorus	IgA
649902	0.05166051660516605	1	CCM3	Gastric_pylorus	IgA
649903	0.040740740740740744	1	CCM3	Gastric_pylorus	IgA
649904	0.025925925925925925	1	CCM3	Gastric_pylorus	IgA
650097	0.05204460966542751	1	CCM3	Gastric_pylorus	IgA
650100	0.055762081784386616	1	CCM3	Gastric_pylorus	IgA
650165	0.051470588235294115	1	CCM3	Gastric_pylorus	IgA
650545	0.06985294117647059	1	CCM3	Gastric_pylorus	IgA
651842	0.010948905109489052	1	CCM3	Gastric_pylorus	IgA
652286	0.012589928057553958	1	CCM3	Gastric_pylorus	IgA
652317	0.010948905109489052	1	CCM3	Gastric_pylorus	IgA
653659	0.050724637681159424	1	CCM3	Gastric_pylorus	IgA
653692	0.02909090909090909	1	CCM3	Gastric_pylorus	IgA
653705	0.05755395683453236	1	CCM3	Gastric_pylorus	IgA
654632	0.010830324909747292	1	CCM3	Gastric_pylorus	IgA
655246	0.0	1	CCM3	Gastric_pylorus	IgA
655604	0.04363636363636364	1	CCM3	Gastric_pylorus	IgA
655605	0.03636363636363637	1	CCM3	Gastric_pylorus	IgA
655606	0.07553956834532374	1	CCM3	Gastric_pylorus	IgA
655607	0.02909090909090909	1	CCM3	Gastric_pylorus	IgA
655608	0.025454545454545455	1	CCM3	Gastric_pylorus	IgA
655609	0.048327137546468404	1	CCM3	Gastric_pylorus	IgA
655610	0.046762589928057555	1	CCM3	Gastric_pylorus	IgA
657409	0.08	1	CCM3	Gastric_pylorus	IgA
657410	0.04059040590405904	1	CCM3	Gastric_pylorus	IgA
658074	0.04727272727272727	1	CCM3	Gastric_pylorus	IgA
658090	0.032846715328467155	1	CCM3	Gastric_pylorus	IgA
658554	0.05474452554744526	1	CCM3	Gastric_pylorus	IgA
658577	0.04727272727272727	1	CCM3	Gastric_pylorus	IgA
658586	0.03272727272727273	1	CCM3	Gastric_pylorus	IgA
659839	0.12043795620437957	1	CCM3	Gastric_pylorus	IgA
659841	0.14233576642335766	1	CCM3	Gastric_pylorus	IgA
660145	0.007352941176470588	1	CCM3	Gastric_pylorus	IgA
660911	0.025830258302583026	1	CCM3	Gastric_pylorus	IgA
661120	0.029411764705882353	1	CCM3	Gastric_pylorus	IgA
664110	0.022222222222222223	1	CCM3	Gastric_pylorus	IgA
674806	0.025925925925925925	1	CCM3	Gastric_pylorus	IgA
674809	0.051470588235294115	1	CCM3	Gastric_pylorus	IgA
675118	0.0036900369003690036	1	CCM3	Gastric_pylorus	IgA
675261	0.04797047970479705	1	CCM3	Gastric_pylorus	IgA
676943	0.07806691449814127	1	CCM3	Gastric_pylorus	IgA
676970	0.09191176470588236	1	CCM3	Gastric_pylorus	IgA
677014	0.018726591760299626	1	CCM3	Gastric_pylorus	IgA
677191	0.08712121212121213	1	CCM3	Gastric_pylorus	IgA
677828	0.048552438887011384	1	CCM3	Gastric_pylorus	IgA
678056	0.04428044280442804	1	CCM3	Gastric_pylorus	IgA
678111	0.01845018450184502	1	CCM3	Gastric_pylorus	IgA
679443	0.01079136690647482	1	CCM3	Gastric_pylorus	IgA
679767	0.08363636363636363	1	CCM3	Gastric_pylorus	IgA
679772	0.04	1	CCM3	Gastric_pylorus	IgA
679850	0.08363636363636363	1	CCM3	Gastric_pylorus	IgA
679862	0.09090909090909091	1	CCM3	Gastric_pylorus	IgA
680547	0.017769607843137254	1	CCM3	Gastric_pylorus	IgA
680548	0.04797047970479705	1	CCM3	Gastric_pylorus	IgA
680643	0.11077073034881309	1	CCM3	Gastric_pylorus	IgA
680653	0.01107011070110701	1	CCM3	Gastric_pylorus	IgA
680659	0.04059040590405904	1	CCM3	Gastric_pylorus	IgA
680963	0.04059040590405904	1	CCM3	Gastric_pylorus	IgA
681238	0.0625	1	CCM3	Gastric_pylorus	IgA
681312	0.09737827715355805	1	CCM3	Gastric_pylorus	IgA
681313	0.06419753086419752	1	CCM3	Gastric_pylorus	IgA
681537	0.004920049200492005	1	CCM3	Gastric_pylorus	IgA
681679	0.07352941176470588	1	CCM3	Gastric_pylorus	IgA
681918	0.043795620437956206	1	CCM3	Gastric_pylorus	IgA
681925	0.043532244713672966	1	CCM3	Gastric_pylorus	IgA
681957	0.029304029304029304	1	CCM3	Gastric_pylorus	IgA
681958	0.06934306569343066	1	CCM3	Gastric_pylorus	IgA
682003	0.08889634350888964	1	CCM3	Gastric_pylorus	IgA
682027	0.05904059040590406	1	CCM3	Gastric_pylorus	IgA
682028	0.007380073800738007	1	CCM3	Gastric_pylorus	IgA
682193	0.0537037037037037	1	CCM3	Gastric_pylorus	IgA
682209	0.06801470588235295	1	CCM3	Gastric_pylorus	IgA
682212	0.03518518518518518	1	CCM3	Gastric_pylorus	IgA
682377	0.0562962962962963	1	CCM3	Gastric_pylorus	IgA
682432	0.13862032268104366	1	CCM3	Gastric_pylorus	IgA
682802	0.022222222222222223	1	CCM3	Gastric_pylorus	IgA
682851	0.06343283582089553	1	CCM3	Gastric_pylorus	IgA
682876	0.10003258390355164	1	CCM3	Gastric_pylorus	IgA
682877	0.12922090171665718	1	CCM3	Gastric_pylorus	IgA
682931	0.12186379928315412	1	CCM3	Gastric_pylorus	IgA
682933	0.09420289855072464	1	CCM3	Gastric_pylorus	IgA
682934	0.12186379928315412	1	CCM3	Gastric_pylorus	IgA
683273	0.044007490636704116	1	CCM3	Gastric_pylorus	IgA
683762	0.03731343283582089	1	CCM3	Gastric_pylorus	IgA
683765	0.02952029520295203	1	CCM3	Gastric_pylorus	IgA
683766	0.025366280341132735	1	CCM3	Gastric_pylorus	IgA
683870	0.006715506715506716	1	CCM3	Gastric_pylorus	IgA
683923	0.02197802197802198	1	CCM3	Gastric_pylorus	IgA
684022	0.03663003663003663	1	CCM3	Gastric_pylorus	IgA
684071	0.049712192569335435	1	CCM3	Gastric_pylorus	IgA
684077	0.04395604395604396	1	CCM3	Gastric_pylorus	IgA
684199	0.05555555555555555	1	CCM3	Gastric_pylorus	IgA
684225	0.03333333333333333	1	CCM3	Gastric_pylorus	IgA
684253	0.11601601601601695	1	CCM3	Gastric_pylorus	IgA
684328	0.08518518518518518	1	CCM3	Gastric_pylorus	IgA
684588	0.07326007326007326	1	CCM3	Gastric_pylorus	IgA
684590	0.05128205128205128	1	CCM3	Gastric_pylorus	IgA
684822	0.09272727272727271	1	CCM3	Gastric_pylorus	IgA
685667	0.06386861313868614	1	CCM3	Gastric_pylorus	IgA
685668	0.0145985401459854	1	CCM3	Gastric_pylorus	IgA
686079	0.049816849816849806	1	CCM3	Gastric_pylorus	IgA
686183	0.062378797672915307	1	CCM3	Gastric_pylorus	IgA
686200	0.05832628909551986	1	CCM3	Gastric_pylorus	IgA
686310	0.014705882352941175	1	CCM3	Gastric_pylorus	IgA
686313	0.02952029520295203	1	CCM3	Gastric_pylorus	IgA
686314	0.04411764705882353	1	CCM3	Gastric_pylorus	IgA
686325	0.05878916987355677	1	CCM3	Gastric_pylorus	IgA
686389	0.06272281639928699	1	CCM3	Gastric_pylorus	IgA
686393	0.08088235294117649	1	CCM3	Gastric_pylorus	IgA
687436	0.12	1	CCM3	Gastric_pylorus	IgA
688442	0.11764705882352941	1	CCM3	Gastric_pylorus	IgA
690995	0.08118081180811808	1	CCM3	Gastric_pylorus	IgA
692413	0.02278177458033573	1	CCM3	Gastric_pylorus	IgA
692414	0.0035971223021582736	1	CCM3	Gastric_pylorus	IgA
692415	0.0482437579348286	1	CCM3	Gastric_pylorus	IgA
692500	0.03609526172165716	1	CCM3	Gastric_pylorus	IgA
692501	0.03237410071942446	1	CCM3	Gastric_pylorus	IgA
692514	0.027338129496402873	1	CCM3	Gastric_pylorus	IgA
692544	0.06897374334349124	1	CCM3	Gastric_pylorus	IgA
692545	0.04411764705882353	1	CCM3	Gastric_pylorus	IgA
692567	0.04044117647058824	1	CCM3	Gastric_pylorus	IgA
692812	0.0616382806163828	1	CCM3	Gastric_pylorus	IgA
693519	0.02181818181818182	1	CCM3	Gastric_pylorus	IgA
694023	0.025735294117647058	1	CCM3	Gastric_pylorus	IgA
695606	0.09191176470588236	1	CCM3	Gastric_pylorus	IgA
696068	0.07628984660519565	1	CCM3	Gastric_pylorus	IgA
698184	0.052222222222222225	1	CCM3	Gastric_pylorus	IgA
698456	0.06296296296296296	1	CCM3	Gastric_pylorus	IgA
698706	0.04696410600469641	1	CCM3	Gastric_pylorus	IgA
699252	0.08455882352941177	1	CCM3	Gastric_pylorus	IgA
699265	0.029411764705882353	1	CCM3	Gastric_pylorus	IgA
699995	0.06181818181818182	1	CCM3	Gastric_pylorus	IgA
700232	0.02181818181818182	1	CCM3	Gastric_pylorus	IgA
701349	0.08539799683711123	1	CCM3	Gastric_pylorus	IgA
701428	0.007380073800738007	1	CCM3	Gastric_pylorus	IgA
702752	0.15600086188321477	1	CCM3	Gastric_pylorus	IgA
702920	0.036836280096084056	1	CCM3	Gastric_pylorus	IgA
702923	0.08241758241758243	1	CCM3	Gastric_pylorus	IgA
703294	0.04411764705882353	1	CCM3	Gastric_pylorus	IgA
703421	0.1020352527705469	1	CCM3	Gastric_pylorus	IgA
703742	0.051094890510948905	1	CCM3	Gastric_pylorus	IgA
703744	0.0072992700729927005	1	CCM3	Gastric_pylorus	IgA
703769	0.09640151515151506	1	CCM3	Gastric_pylorus	IgA
703771	0.02021336327905671	1	CCM3	Gastric_pylorus	IgA
703785	0.06909090909090909	1	CCM3	Gastric_pylorus	IgA
704515	0.02909090909090909	1	CCM3	Gastric_pylorus	IgA
704516	0.08727272727272728	1	CCM3	Gastric_pylorus	IgA
704517	0.05860805860805861	1	CCM3	Gastric_pylorus	IgA
704518	0.03272727272727273	1	CCM3	Gastric_pylorus	IgA
707608	0.022058823529411766	1	CCM3	Gastric_pylorus	IgA
712076	0.018315018315018316	1	CCM3	Gastric_pylorus	IgA
713687	0.10218978102189781	2	CCM3	Gastric_pylorus	IgA
714330	0.043795620437956206	1	CCM3	Gastric_pylorus	IgA
715005	0.04919467787114845	1	CCM3	Gastric_pylorus	IgA
717107	0.03296703296703297	1	CCM3	Gastric_pylorus	IgA
717109	0.07294155120242074	1	CCM3	Gastric_pylorus	IgA
718552	0.007407407407407408	1	CCM3	Gastric_pylorus	IgA
720082	0.13818181818181818	1	CCM3	Gastric_pylorus	IgA
720475	0.05474452554744526	1	CCM3	Gastric_pylorus	IgA
720555	0.11940298507462686	1	CCM3	Gastric_pylorus	IgA
720560	0.08208955223880597	1	CCM3	Gastric_pylorus	IgA
720577	0.06343283582089553	1	CCM3	Gastric_pylorus	IgA
721983	0.12037037037037038	1	CCM3	Gastric_pylorus	IgA
723177	0.054945054945054944	1	CCM3	Gastric_pylorus	IgA
723727	0.02952029520295203	1	CCM3	Gastric_pylorus	IgA
724254	0.029411764705882353	1	CCM3	Gastric_pylorus	IgA
724638	0.08391608391608396	2	CCM3	Gastric_pylorus	IgA
724640	0.06181818181818182	1	CCM3	Gastric_pylorus	IgA
725170	0.025830258302583026	1	CCM3	Gastric_pylorus	IgA
725310	0.1213235294117647	1	CCM3	Gastric_pylorus	IgA
726530	0.022058823529411766	1	CCM3	Gastric_pylorus	IgA
726532	0.04727272727272726	1	CCM3	Gastric_pylorus	IgA
727228	0.03888888888888889	1	CCM3	Gastric_pylorus	IgA
727319	0.026022304832713755	1	CCM3	Gastric_pylorus	IgA
727844	0.01857142857142857	1	CCM3	Gastric_pylorus	IgA
727845	0.06428571428571428	1	CCM3	Gastric_pylorus	IgA
729654	0.0425925925925926	1	CCM3	Gastric_pylorus	IgA
729760	0.05090909090909092	1	CCM3	Gastric_pylorus	IgA
729761	0.025735294117647058	1	CCM3	Gastric_pylorus	IgA
729798	0.10583941605839428	1	CCM3	Gastric_pylorus	IgA
729872	0.05818181818181818	1	CCM3	Gastric_pylorus	IgA
730521	0.06985294117647059	1	CCM3	Gastric_pylorus	IgA
730589	0.08363636363636363	1	CCM3	Gastric_pylorus	IgA
730702	0.09963099630996311	1	CCM3	Gastric_pylorus	IgA
732105	0.014652014652014654	1	CCM3	Gastric_pylorus	IgA
732116	0.01098901098901099	1	CCM3	Gastric_pylorus	IgA
732192	0.024420024420024417	1	CCM3	Gastric_pylorus	IgA
732427	0.06593406593406594	1	CCM3	Gastric_pylorus	IgA
732655	0.04909090909090909	1	CCM3	Gastric_pylorus	IgA
732726	0.040108548168249686	2	CCM3	Gastric_pylorus	IgA
732728	0.040145985401459854	1	CCM3	Gastric_pylorus	IgA
733091	0.040740740740740744	1	CCM3	Gastric_pylorus	IgA
733093	0.12407407407407407	1	CCM3	Gastric_pylorus	IgA
733268	0.0293040293040293	1	CCM3	Gastric_pylorus	IgA
733336	0.018315018315018316	1	CCM3	Gastric_pylorus	IgA
733337	0.007326007326007326	1	CCM3	Gastric_pylorus	IgA
733359	0.10989010989010989	1	CCM3	Gastric_pylorus	IgA
733716	0.04044117647058824	1	CCM3	Gastric_pylorus	IgA
733719	0.05904059040590404	1	CCM3	Gastric_pylorus	IgA
733972	0.01838235294117647	1	CCM3	Gastric_pylorus	IgA
733973	0.011029411764705883	1	CCM3	Gastric_pylorus	IgA
734003	0.018444666001994008	1	CCM3	Gastric_pylorus	IgA
734647	0.04411764705882353	1	CCM3	Gastric_pylorus	IgA
736029	0.03676470588235294	1	CCM3	Gastric_pylorus	IgA
736086	0.02173913043478261	1	CCM3	Gastric_pylorus	IgA
737408	0.040293040293040296	1	CCM3	Gastric_pylorus	IgA
737427	0.03272727272727273	1	CCM3	Gastric_pylorus	IgA
737469	0.0649836494440811	1	CCM3	Gastric_pylorus	IgA
737769	0.05719557195571955	1	CCM3	Gastric_pylorus	IgA
737918	0.05223880597014925	1	CCM3	Gastric_pylorus	IgA
738378	0.05417160933175168	1	CCM3	Gastric_pylorus	IgA
738501	0.04955694125369215	1	CCM3	Gastric_pylorus	IgA
738669	0.025454545454545455	1	CCM3	Gastric_pylorus	IgA
740489	0.11029411764705882	1	CCM3	Gastric_pylorus	IgA
740514	0.0685107376283847	1	CCM3	Gastric_pylorus	IgA
740644	0.04363636363636364	1	CCM3	Gastric_pylorus	IgA
740969	0.04719101123595505	1	CCM3	Gastric_pylorus	IgA
742206	0.0036900369003690036	1	CCM3	Gastric_pylorus	IgA
745016	0.014545454545454545	1	CCM3	Gastric_pylorus	IgA
745022	0.032846715328467155	1	CCM3	Gastric_pylorus	IgA
746641	0.07037037037037037	1	CCM3	Gastric_pylorus	IgA
746689	0.07037037037037037	1	CCM3	Gastric_pylorus	IgA
746695	0.040740740740740744	1	CCM3	Gastric_pylorus	IgA
746699	0.06349206349206347	1	CCM3	Gastric_pylorus	IgA
746731	0.040740740740740744	1	CCM3	Gastric_pylorus	IgA
746750	0.08148148148148149	1	CCM3	Gastric_pylorus	IgA
746757	0.05263157894736842	1	CCM3	Gastric_pylorus	IgA
746857	0.07749077490774908	1	CCM3	Gastric_pylorus	IgA
746864	0.05555555555555556	1	CCM3	Gastric_pylorus	IgA
747683	0.07834757834757836	1	CCM3	Gastric_pylorus	IgA
747684	0.022222222222222223	1	CCM3	Gastric_pylorus	IgA
747688	0.12584678085586834	1	CCM3	Gastric_pylorus	IgA
747756	0.052798507462686585	1	CCM3	Gastric_pylorus	IgA
747758	0.014814814814814815	1	CCM3	Gastric_pylorus	IgA
747768	0.10074626865671642	1	CCM3	Gastric_pylorus	IgA
747780	0.05223880597014925	1	CCM3	Gastric_pylorus	IgA
747787	0.015740740740740743	1	CCM3	Gastric_pylorus	IgA
747788	0.06324786324786325	1	CCM3	Gastric_pylorus	IgA
747790	0.008333333333333333	1	CCM3	Gastric_pylorus	IgA
747791	0.06296296296296296	1	CCM3	Gastric_pylorus	IgA
747793	0.026022304832713755	1	CCM3	Gastric_pylorus	IgA
747794	0.07037037037037037	1	CCM3	Gastric_pylorus	IgA
747796	0.09814814814814815	1	CCM3	Gastric_pylorus	IgA
747797	0.02029057085236864	1	CCM3	Gastric_pylorus	IgA
747798	0.1037037037037037	1	CCM3	Gastric_pylorus	IgA
747806	0.12546125461254612	1	CCM3	Gastric_pylorus	IgA
747809	0.014197530864197533	1	CCM3	Gastric_pylorus	IgA
747812	0.011111111111111112	1	CCM3	Gastric_pylorus	IgA
747863	0.05925925925925926	1	CCM3	Gastric_pylorus	IgA
750048	0.014814814814814815	1	CCM3	Gastric_pylorus	IgA
750392	0.026022304832713755	1	CCM3	Gastric_pylorus	IgA
750402	0.07407407407407407	1	CCM3	Gastric_pylorus	IgA
750403	0.06666666666666667	1	CCM3	Gastric_pylorus	IgA
750404	0.025830258302583026	1	CCM3	Gastric_pylorus	IgA
750405	0.1	1	CCM3	Gastric_pylorus	IgA
750406	0.05185185185185185	1	CCM3	Gastric_pylorus	IgA
750407	0.06296296296296296	1	CCM3	Gastric_pylorus	IgA
750408	0.025925925925925925	1	CCM3	Gastric_pylorus	IgA
750409	0.05925925925925926	1	CCM3	Gastric_pylorus	IgA
750410	0.018518518518518517	1	CCM3	Gastric_pylorus	IgA
750411	0.08208955223880597	1	CCM3	Gastric_pylorus	IgA
750412	0.040740740740740744	1	CCM3	Gastric_pylorus	IgA
750413	0.05555555555555555	1	CCM3	Gastric_pylorus	IgA
750414	0.040740740740740744	1	CCM3	Gastric_pylorus	IgA
750415	0.09259259259259259	1	CCM3	Gastric_pylorus	IgA
750416	0.01858736059479554	1	CCM3	Gastric_pylorus	IgA
750417	0.022388059701492536	1	CCM3	Gastric_pylorus	IgA
751198	0.040413041879539514	1	CCM3	Gastric_pylorus	IgA
751893	0.07124999999999998	1	CCM3	Gastric_pylorus	IgA
752437	0.02197802197802198	1	CCM3	Gastric_pylorus	IgA
752947	0.045077105575326216	1	CCM3	Gastric_pylorus	IgA
754340	0.0974264705882353	2	CCM3	Gastric_pylorus	IgA
754795	0.09926470588235294	1	CCM3	Gastric_pylorus	IgA
754796	0.05970149253731343	1	CCM3	Gastric_pylorus	IgA
756756	0.029411764705882353	1	CCM3	Gastric_pylorus	IgA
756920	0.02877697841726619	1	CCM3	Gastric_pylorus	IgA
758466	0.01845018450184502	1	CCM3	Gastric_pylorus	IgA
761587	0.07011070110701106	1	CCM3	Gastric_pylorus	IgA
762030	0.0036900369003690036	2	CCM3	Gastric_pylorus	IgA
762814	0.03676470588235294	1	CCM3	Gastric_pylorus	IgA
762987	0.058823529411764705	1	CCM3	Gastric_pylorus	IgA
763240	0.09558823529411764	1	CCM3	Gastric_pylorus	IgA
763430	0.07806691449814128	1	CCM3	Gastric_pylorus	IgA
763446	0.02973977695167286	1	CCM3	Gastric_pylorus	IgA
764215	0.03296703296703297	1	CCM3	Gastric_pylorus	IgA
765819	0.05818181818181819	1	CCM3	Gastric_pylorus	IgA
768141	0.11152416356877323	1	CCM3	Gastric_pylorus	IgA
768192	0.033582089552238806	1	CCM3	Gastric_pylorus	IgA
768589	0.09501231217649128	1	CCM3	Gastric_pylorus	IgA
769293	0.07407407407407407	1	CCM3	Gastric_pylorus	IgA
769404	0.011111111111111112	1	CCM3	Gastric_pylorus	IgA
769405	0.03717472118959108	1	CCM3	Gastric_pylorus	IgA
769406	0.040740740740740744	1	CCM3	Gastric_pylorus	IgA
770382	0.029397590361445795	1	CCM3	Gastric_pylorus	IgA
770392	0.053204172876303996	1	CCM3	Gastric_pylorus	IgA
771267	0.0	1	CCM3	Gastric_pylorus	IgA
772319	0.01079136690647482	1	CCM3	Gastric_pylorus	IgA
774101	0.0	1	CCM3	Gastric_pylorus	IgA
774129	0.09629629629629628	1	CCM3	Gastric_pylorus	IgA
774386	0.048507462686567165	1	CCM3	Gastric_pylorus	IgA
774724	0.037284144427001564	1	CCM3	Gastric_pylorus	IgA
775892	0.04411764705882353	1	CCM3	Gastric_pylorus	IgA
777325	0.021897810218978103	1	CCM3	Gastric_pylorus	IgA
777444	0.08088235294117647	1	CCM3	Gastric_pylorus	IgA
777447	0.1053921568627451	1	CCM3	Gastric_pylorus	IgA
777450	0.007352941176470588	1	CCM3	Gastric_pylorus	IgA
777648	0.018587360594795536	1	CCM3	Gastric_pylorus	IgA
777659	0.04226325145442793	1	CCM3	Gastric_pylorus	IgA
777660	0.10294117647058824	1	CCM3	Gastric_pylorus	IgA
777907	0.08823529411764706	1	CCM3	Gastric_pylorus	IgA
778141	0.08566176470588235	1	CCM3	Gastric_pylorus	IgA
778414	0.0	1	CCM3	Gastric_pylorus	IgA
778620	0.05555555555555556	1	CCM3	Gastric_pylorus	IgA
778623	0.021132897603485832	1	CCM3	Gastric_pylorus	IgA
779413	0.01824817518248175	1	CCM3	Gastric_pylorus	IgA
779537	0.0695970695970696	1	CCM3	Gastric_pylorus	IgA
779546	0.0072992700729927005	1	CCM3	Gastric_pylorus	IgA
782411	0.0449438202247191	1	CCM3	Gastric_pylorus	IgA
785300	0.047039740470397405	1	CCM3	Gastric_pylorus	IgA
785301	0.04	1	CCM3	Gastric_pylorus	IgA
785903	0.017662337662337664	1	CCM3	Gastric_pylorus	IgA
786063	0.025547445255474453	1	CCM3	Gastric_pylorus	IgA
787628	0.0625	1	CCM3	Gastric_pylorus	IgA
790625	0.08363636363636363	1	CCM3	Gastric_pylorus	IgA
790631	0.03333333333333333	1	CCM3	Gastric_pylorus	IgA
790658	0.13138686131386862	1	CCM3	Gastric_pylorus	IgA
791391	0.06934306569343066	1	CCM3	Gastric_pylorus	IgA
792701	0.02970201238390093	1	CCM3	Gastric_pylorus	IgA
793221	0.02214022140221402	1	CCM3	Gastric_pylorus	IgA
794616	0.029850746268656716	1	CCM3	Gastric_pylorus	IgA
796111	0.06985294117647059	1	CCM3	Gastric_pylorus	IgA
796152	0.03676470588235294	1	CCM3	Gastric_pylorus	IgA
796168	0.033707865168539325	1	CCM3	Gastric_pylorus	IgA
796185	0.04814814814814813	1	CCM3	Gastric_pylorus	IgA
796217	0.014705882352941176	1	CCM3	Gastric_pylorus	IgA
796269	0.06716417910447761	1	CCM3	Gastric_pylorus	IgA
796305	0.06343283582089553	1	CCM3	Gastric_pylorus	IgA
796314	0.0037735849056603774	1	CCM3	Gastric_pylorus	IgA
796958	0.06985294117647059	1	CCM3	Gastric_pylorus	IgA
796975	0.051425030978934326	1	CCM3	Gastric_pylorus	IgA
797027	0.10037174721189591	1	CCM3	Gastric_pylorus	IgA
797071	0.06396063960639607	1	CCM3	Gastric_pylorus	IgA
797260	0.0773207720588235	1	CCM3	Gastric_pylorus	IgA
797284	0.020446096654275093	1	CCM3	Gastric_pylorus	IgA
797326	0.08058608058608062	1	CCM3	Gastric_pylorus	IgA
797378	0.05904059040590406	1	CCM3	Gastric_pylorus	IgA
798104	0.022222222222222223	1	CCM3	Gastric_pylorus	IgA
798676	0.037037037037037035	1	CCM3	Gastric_pylorus	IgA
799545	0.05166051660516605	1	CCM3	Gastric_pylorus	IgA
799556	0.03690036900369004	1	CCM3	Gastric_pylorus	IgA
799835	0.04595588235294117	1	CCM3	Gastric_pylorus	IgA
799837	0.04814814814814815	1	CCM3	Gastric_pylorus	IgA
799842	0.04291044776119403	1	CCM3	Gastric_pylorus	IgA
799843	0.04044117647058824	1	CCM3	Gastric_pylorus	IgA
799844	0.0948905109489051	1	CCM3	Gastric_pylorus	IgA
799845	0.04044117647058824	1	CCM3	Gastric_pylorus	IgA
799846	0.05147058823529412	1	CCM3	Gastric_pylorus	IgA
799847	0.052434456928838954	1	CCM3	Gastric_pylorus	IgA
799917	0.03636363636363636	1	CCM3	Gastric_pylorus	IgA
799943	0.06985294117647059	1	CCM3	Gastric_pylorus	IgA
799990	0.05223880597014925	1	CCM3	Gastric_pylorus	IgA
800071	0.03272727272727273	1	CCM3	Gastric_pylorus	IgA
800072	0.05474452554744525	1	CCM3	Gastric_pylorus	IgA
800625	0.03296703296703297	1	CCM3	Gastric_pylorus	IgA
800641	0.0036363636363636364	1	CCM3	Gastric_pylorus	IgA
801578	0.04411764705882353	1	CCM3	Gastric_pylorus	IgA
801579	0.03690036900369004	1	CCM3	Gastric_pylorus	IgA
801909	0.0036900369003690036	1	CCM3	Gastric_pylorus	IgA
802267	0.09999999999999999	1	CCM3	Gastric_pylorus	IgA
803099	0.06318681318681318	1	CCM3	Gastric_pylorus	IgA
803101	0.05860805860805861	1	CCM3	Gastric_pylorus	IgA
