Vgene	clone_id	Isotype	Sample	Time	Min_num
IGHV3-NL_10	1778082	IgM	data-IgM	22	100
IGHV3-NL_17	1139775	IgM	data-IgM	22	100
IGHV4-NL_28	706683	IgM	data-IgM	22	100
IGHV3-187	1966015	IgM	data-IgM	22	100
IGHV4-93	2181094	IgM	data-IgM	22	100
IGHV4-NL_3	1735408	IgM	data-IgM	22	100
IGHV4-NL_22	224659	IgM	data-IgM	22	100
IGHV4-NL_4	2283693	IgM	data-IgM	22	100
IGHV3-122	1280636	IgM	data-IgM	22	100
IGHV3-187	602865	IgM	data-IgM	22	100
IGHV4-NL_33	2131719	IgM	data-IgM	22	100
IGHV4-149	1814970	IgM	data-IgM	22	100
IGHV4-NL_33	992757	IgM	data-IgM	22	100
IGHV4-NL_5	1401827	IgM	data-IgM	22	100
IGHV3-88	697019	IgM	data-IgM	22	100
IGHV3-NL_17	973762	IgM	data-IgM	22	100
IGHV3-NL_11	1733367	IgM	data-IgM	22	100
IGHV4-NL_4	1676228	IgM	data-IgM	22	100
IGHV3-94	411986	IgM	data-IgM	22	100
IGHV4-NL_12	1819682	IgM	data-IgM	22	100
IGHV3-177	1460696	IgM	data-IgM	22	100
IGHV4-NL_12	1441538	IgM	data-IgM	22	100
IGHV4-NL_3	546865	IgM	data-IgM	22	100
IGHV4-NL_29	735096	IgM	data-IgM	22	100
IGHV4-117	235158	IgM	data-IgM	22	100
IGHV4-NL_13	472906	IgM	data-IgM	22	100
IGHV4-NL_3	1734869	IgM	data-IgM	22	100
IGHV4-NL_28	997186	IgM	data-IgM	22	100
IGHV4-NL_3	1793345	IgM	data-IgM	22	100
IGHV4-NL_3	168524	IgM	data-IgM	22	100
IGHV4-NL_29	1614437	IgM	data-IgM	22	100
IGHV4-NL_27	1358155	IgM	data-IgM	22	100
IGHV4-NL_1	774491	IgM	data-IgM	22	100
IGHV4-NL_21	524800	IgM	data-IgM	22	100
IGHV4-NL_21	153151	IgM	data-IgM	22	100
IGHV4-NL_3	54942	IgM	data-IgM	22	100
IGHV3-NL_19	2051155	IgM	data-IgM	22	100
IGHV4-117	713123	IgM	data-IgM	22	100
IGHV2-69	1728460	IgM	data-IgM	22	100
IGHV4-NL_3	1130590	IgM	data-IgM	22	100
IGHV3-NL_19	367790	IgM	data-IgM	22	100
IGHV4-NL_27	324666	IgM	data-IgM	22	100
IGHV3-88	74392	IgM	data-IgM	22	100
IGHV4-NL_10	1940951	IgM	data-IgM	22	100
IGHV1-138	1496763	IgM	data-IgM	22	100
IGHV3-NL_17	654517	IgM	data-IgM	22	100
IGHV4-144	1040582	IgM	data-IgM	22	100
IGHV3-9	1951612	IgM	data-IgM	22	100
IGHV3-177	556816	IgM	data-IgM	22	100
IGHV3-NL_10	1948163	IgM	data-IgM	22	100
IGHV5-15	1063433	IgM	data-IgM	22	100
IGHV4-NL_12	163056	IgM	data-IgM	22	100
IGHV4-144	1596541	IgM	data-IgM	22	100
IGHV4-NL_10	1903844	IgM	data-IgM	22	100
IGHV4-NL_10	510588	IgM	data-IgM	22	100
IGHV4-NL_10	1930940	IgM	data-IgM	22	100
IGHV4-144	385329	IgM	data-IgM	22	100
IGHV4-NL_25	1536695	IgM	data-IgM	22	100
IGHV4-NL_3	1744498	IgM	data-IgM	23	100
IGHV4-149	876718	IgM	data-IgM	23	100
IGHV4-NL_4	1516826	IgM	data-IgM	23	100
IGHV4-NL_12	1387527	IgM	data-IgM	23	100
IGHV4-NL_36	1920819	IgM	data-IgM	23	100
IGHV4-NL_3	1112283	IgM	data-IgM	23	100
IGHV4-NL_3	534737	IgM	data-IgM	23	100
IGHV3-88	1442260	IgM	data-IgM	23	100
IGHV4-NL_3	1152669	IgM	data-IgM	23	100
IGHV4-93	207190	IgM	data-IgM	23	100
IGHV5-157	1000148	IgM	data-IgM	23	100
IGHV3-187	1416490	IgM	data-IgM	23	100
IGHV3-NL_17	179026	IgM	data-IgM	23	100
IGHV1-138	2355937	IgM	data-IgM	23	100
IGHV4-NL_3	2032140	IgM	data-IgM	23	100
IGHV3-NL_17	1139775	IgM	data-IgM	23	100
IGHV3-88	451169	IgM	data-IgM	23	100
IGHV4-NL_28	1522911	IgM	data-IgM	23	100
IGHV4-NL_3	168524	IgM	data-IgM	23	100
IGHV4-144	2277998	IgM	data-IgM	23	100
IGHV4-NL_29	150599	IgM	data-IgM	23	100
IGHV6-1	383289	IgM	data-IgM	23	100
IGHV3-88	1938312	IgM	data-IgM	23	100
IGHV4-NL_10	61597	IgM	data-IgM	23	100
IGHV3-88	1550791	IgM	data-IgM	23	100
IGHV4-NL_10	968172	IgM	data-IgM	23	100
IGHV4-149	19019	IgM	data-IgM	23	100
IGHV4-NL_22	685915	IgM	data-IgM	23	100
IGHV3-187	1947627	IgM	data-IgM	23	100
IGHV3-NL_9	2087522	IgM	data-IgM	23	100
IGHV3-NL_1	27167	IgM	data-IgM	23	100
IGHV4-NL_4	1676228	IgM	data-IgM	23	100
IGHV4-NL_13	1477165	IgM	data-IgM	23	100
IGHV2-69	47419	IgM	data-IgM	23	100
IGHV2-69	691775	IgM	data-IgM	23	100
IGHV3-94	411986	IgM	data-IgM	23	100
IGHV3-52	2118702	IgM	data-IgM	23	100
IGHV4-NL_3	1514638	IgM	data-IgM	23	100
IGHV4-NL_12	497304	IgM	data-IgM	23	100
IGHV3-52	1288477	IgM	data-IgM	23	100
IGHV3-NL_17	740594	IgM	data-IgM	23	100
IGHV4-NL_28	719307	IgM	data-IgM	23	100
IGHV4-NL_36	2258019	IgM	data-IgM	23	100
IGHV4-NL_22	2218674	IgM	data-IgM	23	100
IGHV4-144	1596837	IgM	data-IgM	23	100
IGHV4-144	445410	IgM	data-IgM	23	100
IGHV4-NL_10	1078464	IgM	data-IgM	23	100
IGHV4-144	1931847	IgM	data-IgM	23	100
IGHV3-152	2122013	IgM	data-IgM	23	100
IGHV4-149	1443245	IgM	data-IgM	23	100
IGHV4-93	958542	IgM	data-IgM	23	100
IGHV4-NL_27	2186553	IgM	data-IgM	23	100
IGHV4-NL_27	1499018	IgM	data-IgM	23	100
IGHV4-93	2181094	IgM	data-IgM	23	100
IGHV4-NL_33	987647	IgM	data-IgM	23	100
IGHV4-144	1713979	IgM	data-IgM	23	100
IGHV4-149	1961791	IgM	data-IgM	23	100
IGHV4-NL_3	1514637	IgM	data-IgM	23	100
IGHV4-NL_10	171461	IgM	data-IgM	23	100
IGHV4-NL_6	259597	IgM	data-IgM	23	100
IGHV4-NL_3	584153	IgM	data-IgM	23	100
IGHV4-149	1351140	IgM	data-IgM	23	100
IGHV4-NL_3	718006	IgM	data-IgM	23	100
IGHV3-52	1859277	IgM	data-IgM	23	100
IGHV3-36	2264906	IgM	data-IgM	23	100
IGHV3-9	36875	IgM	data-IgM	23	100
IGHV4-NL_12	163056	IgM	data-IgM	23	100
IGHV4-NL_3	546460	IgM	data-IgM	23	100
IGHV4-NL_16	764230	IgM	data-IgM	23	100
IGHV3-52	1426948	IgM	data-IgM	23	100
IGHV3-88	1821266	IgM	data-IgM	23	100
IGHV4-149	1347849	IgM	data-IgM	23	100
IGHV3-NL_10	130771	IgM	data-IgM	23	100
IGHV4-NL_28	579053	IgM	data-IgM	23	100
IGHV4-NL_3	920557	IgM	data-IgM	23	100
IGHV4-NL_28	1889601	IgM	data-IgM	23	100
IGHV4-NL_28	1253956	IgM	data-IgM	23	100
IGHV2-69	561125	IgM	data-IgM	23	100
IGHV4-144	2120342	IgM	data-IgM	23	100
IGHV3-NL_17	654333	IgM	data-IgM	23	100
IGHV4-NL_27	1272693	IgM	data-IgM	23	100
IGHV4-NL_10	1604607	IgM	data-IgM	23	100
IGHV4-NL_4	2402282	IgM	data-IgM	23	100
IGHV4-NL_10	2226105	IgM	data-IgM	23	100
IGHV4-NL_29	150760	IgM	data-IgM	23	100
IGHV4-144	385329	IgM	data-IgM	23	100
IGHV4-NL_3	170586	IgM	data-IgM	23	100
IGHV4-NL_10	1038053	IgM	data-IgM	23	100
IGHV3-88	449868	IgM	data-IgM	23	100
IGHV4-NL_12	1642886	IgM	data-IgM	23	100
IGHV4-149	896467	IgM	data-IgM	23	100
IGHV4-NL_21	340411	IgM	data-IgM	23	100
IGHV3-NL_19	111130	IgM	data-IgM	23	100
IGHV4-NL_3	1130157	IgM	data-IgM	23	100
IGHV4-NL_12	865044	IgM	data-IgM	23	100
IGHV4-NL_33	992759	IgM	data-IgM	23	100
IGHV4-NL_33	2007534	IgM	data-IgM	23	100
IGHV4-NL_4	2402028	IgM	data-IgM	23	100
IGHV4-117	648328	IgM	data-IgM	23	100
IGHV4-NL_28	77371	IgM	data-IgM	23	100
IGHV1-124	588209	IgM	data-IgM	24	100
IGHV3-177	556816	IgM	data-IgM	24	100
IGHV4-NL_29	150599	IgM	data-IgM	24	100
IGHV4-NL_10	173491	IgM	data-IgM	24	100
IGHV4-149	87409	IgM	data-IgM	24	100
IGHV4-NL_36	1333483	IgM	data-IgM	24	100
IGHV4-NL_28	77666	IgM	data-IgM	24	100
IGHV4-NL_13	472910	IgM	data-IgM	24	100
IGHV3-NL_9	1185884	IgM	data-IgM	24	100
IGHV4-144	2304021	IgM	data-IgM	24	100
IGHV4-144	2119207	IgM	data-IgM	24	100
IGHV3-122	2110129	IgM	data-IgM	24	100
IGHV3-50	1466749	IgM	data-IgM	24	100
IGHV3-52	1426948	IgM	data-IgM	24	100
IGHV4-NL_3	1744322	IgM	data-IgM	24	100
IGHV4-NL_33	538107	IgM	data-IgM	24	100
IGHV4-NL_10	1715667	IgM	data-IgM	24	100
IGHV5-15	1063433	IgM	data-IgM	24	100
IGHV4-NL_16	1275131	IgM	data-IgM	24	100
IGHV4-NL_1	774491	IgM	data-IgM	24	100
IGHV4-NL_29	1614437	IgM	data-IgM	24	100
IGHV4-NL_3	1617930	IgM	data-IgM	24	100
IGHV4-144	387889	IgM	data-IgM	24	100
IGHV4-NL_16	2431833	IgM	data-IgM	24	100
IGHV3-187	651096	IgM	data-IgM	24	100
IGHV4-NL_3	258204	IgM	data-IgM	24	100
IGHV4-NL_3	1514638	IgM	data-IgM	24	100
IGHV4-NL_10	1078464	IgM	data-IgM	24	100
IGHV4-NL_21	999281	IgM	data-IgM	24	100
IGHV6-1	275326	IgM	data-IgM	24	100
IGHV4-NL_3	2249881	IgM	data-IgM	24	100
IGHV3-52	1558031	IgM	data-IgM	24	100
IGHV4-NL_1	614988	IgM	data-IgM	24	100
IGHV4-NL_28	1372554	IgM	data-IgM	24	100
IGHV4-NL_4	1169306	IgM	data-IgM	24	100
IGHV4-NL_28	579053	IgM	data-IgM	24	100
IGHV4-NL_12	865044	IgM	data-IgM	24	100
IGHV4-NL_3	921038	IgM	data-IgM	24	100
IGHV1-138	1957109	IgM	data-IgM	24	100
IGHV4-NL_13	1027436	IgM	data-IgM	24	100
IGHV4-NL_36	1797070	IgM	data-IgM	24	100
IGHV2-118	1240252	IgM	data-IgM	24	100
IGHV3-9	349598	IgM	data-IgM	24	100
IGHV4-NL_4	2156910	IgM	data-IgM	24	100
IGHV4-NL_10	510588	IgM	data-IgM	24	100
IGHV4-NL_12	1840628	IgM	data-IgM	24	100
IGHV4-NL_36	429492	IgM	data-IgM	24	100
IGHV4-NL_4	1676003	IgM	data-IgM	24	100
IGHV2-69	567615	IgM	data-IgM	24	100
IGHV4-NL_3	170586	IgM	data-IgM	24	100
IGHV4-NL_13	2408114	IgM	data-IgM	24	100
IGHV4-NL_3	1133000	IgM	data-IgM	24	100
IGHV3-177	63834	IgM	data-IgM	24	100
IGHV4-144	866410	IgM	data-IgM	24	100
IGHV4-NL_28	1522911	IgM	data-IgM	24	100
IGHV4-NL_3	1621232	IgM	data-IgM	24	100
IGHV4-NL_1	2174594	IgM	data-IgM	24	100
IGHV3-88	1442260	IgM	data-IgM	24	100
IGHV3-NL_10	130771	IgM	data-IgM	24	100
IGHV4-NL_10	968028	IgM	data-IgM	24	100
IGHV4-NL_36	1920819	IgM	data-IgM	24	100
IGHV3-50	2247123	IgM	data-IgM	24	100
IGHV4-144	1713979	IgM	data-IgM	24	100
IGHV4-NL_3	388586	IgM	data-IgM	24	100
IGHV4-NL_16	414620	IgM	data-IgM	24	100
IGHV4-93	210291	IgM	data-IgM	24	100
IGHV3-37	1153163	IgM	data-IgM	24	100
IGHV4-NL_3	1132565	IgM	data-IgM	24	100
IGHV4-NL_21	1421509	IgM	data-IgM	24	100
IGHV4-NL_29	1213951	IgM	data-IgM	24	100
IGHV4-NL_21	1234652	IgM	data-IgM	24	100
IGHV4-NL_22	2218674	IgM	data-IgM	24	100
IGHV4-NL_25	1717762	IgM	data-IgM	24	100
IGHV4-NL_16	300076	IgM	data-IgM	24	100
IGHV3-NL_11	1345828	IgM	data-IgM	24	100
IGHV4-NL_10	61597	IgM	data-IgM	24	100
IGHV4-NL_3	1744592	IgM	data-IgM	24	100
IGHV4-NL_25	568979	IgM	data-IgM	24	100
IGHV2-69	566013	IgM	data-IgM	24	100
IGHV3-88	1756925	IgM	data-IgM	24	100
IGHV4-NL_3	1130577	IgM	data-IgM	24	100
IGHV4-149	2062865	IgM	data-IgM	24	100
IGHV4-NL_4	1169294	IgM	data-IgM	24	100
IGHV4-144	2277998	IgM	data-IgM	24	100
IGHV4-NL_4	1762456	IgM	data-IgM	24	100
IGHV4-NL_36	535241	IgM	data-IgM	24	100
IGHV4-NL_4	251627	IgM	data-IgM	24	100
IGHV4-117	1896973	IgM	data-IgM	24	100
IGHV4-NL_1	329445	IgM	data-IgM	24	100
IGHV3-50	1218233	IgM	data-IgM	24	100
IGHV3-177	713901	IgM	data-IgM	24	100
IGHV4-NL_4	1999867	IgM	data-IgM	24	100
IGHV4-149	896467	IgM	data-IgM	24	100
IGHV4-NL_4	1676005	IgM	data-IgM	24	100
IGHV4-NL_3	1204855	IgM	data-IgM	24	100
IGHV4-117	713123	IgM	data-IgM	24	100
IGHV4-149	1786705	IgM	data-IgM	24	100
IGHV3-94	1233943	IgM	data-IgM	24	100
IGHV4-149	514852	IgM	data-IgM	24	100
IGHV3-NL_11	2235562	IgM	data-IgM	24	100
IGHV4-NL_29	311238	IgM	data-IgM	25	100
IGHV4-NL_4	665435	IgM	data-IgM	25	100
IGHV3-50	1466749	IgM	data-IgM	25	100
IGHV4-NL_3	54942	IgM	data-IgM	25	100
IGHV4-NL_1	1853136	IgM	data-IgM	25	100
IGHV3-52	233332	IgM	data-IgM	25	100
IGHV3-NL_18	526	IgM	data-IgM	25	100
IGHV4-NL_1	682686	IgM	data-IgM	25	100
IGHV4-144	2420499	IgM	data-IgM	25	100
IGHV4-117	1364187	IgM	data-IgM	25	100
IGHV3-36	3371	IgM	data-IgM	25	100
IGHV4-NL_4	1011063	IgM	data-IgM	25	100
IGHV4-NL_12	865044	IgM	data-IgM	25	100
IGHV4-NL_29	311245	IgM	data-IgM	25	100
IGHV4-93	1996025	IgM	data-IgM	25	100
IGHV4-144	1989581	IgM	data-IgM	25	100
IGHV4-NL_3	1002236	IgM	data-IgM	25	100
IGHV4-NL_4	1586097	IgM	data-IgM	25	100
IGHV4-NL_3	1055038	IgM	data-IgM	25	100
IGHV4-NL_33	2286692	IgM	data-IgM	25	100
IGHV4-NL_3	1514636	IgM	data-IgM	25	100
IGHV4-NL_33	2131543	IgM	data-IgM	25	100
IGHV3-88	74392	IgM	data-IgM	25	100
IGHV4-NL_3	1337259	IgM	data-IgM	25	100
IGHV4-144	2270408	IgM	data-IgM	25	100
IGHV4-NL_22	2036692	IgM	data-IgM	25	100
IGHV4-NL_16	300077	IgM	data-IgM	25	100
IGHV4-149	514316	IgM	data-IgM	25	100
IGHV3-88	1756925	IgM	data-IgM	25	100
IGHV4-NL_16	930831	IgM	data-IgM	25	100
IGHV4-NL_3	921046	IgM	data-IgM	25	100
IGHV4-149	1300157	IgM	data-IgM	25	100
IGHV4-NL_29	150760	IgM	data-IgM	25	100
IGHV4-149	880961	IgM	data-IgM	25	100
IGHV4-NL_4	1673671	IgM	data-IgM	25	100
IGHV4-NL_25	982897	IgM	data-IgM	25	100
IGHV4-93	1043119	IgM	data-IgM	25	100
IGHV4-NL_10	508504	IgM	data-IgM	25	100
IGHV6-1	383289	IgM	data-IgM	25	100
IGHV4-NL_21	2035442	IgM	data-IgM	25	100
IGHV4-NL_29	1781292	IgM	data-IgM	25	100
IGHV4-149	1422113	IgM	data-IgM	25	100
IGHV4-NL_13	2409909	IgM	data-IgM	25	100
IGHV4-NL_3	2293841	IgM	data-IgM	25	100
IGHV3-177	1397603	IgM	data-IgM	25	100
IGHV4-NL_3	388598	IgM	data-IgM	25	100
IGHV4-144	2120342	IgM	data-IgM	25	100
IGHV4-NL_25	1706440	IgM	data-IgM	25	100
IGHV3-88	450928	IgM	data-IgM	25	100
IGHV4-117	726225	IgM	data-IgM	25	100
IGHV4-NL_36	429492	IgM	data-IgM	25	100
IGHV4-NL_4	1999867	IgM	data-IgM	25	100
IGHV4-93	1414836	IgM	data-IgM	25	100
IGHV4-NL_29	311248	IgM	data-IgM	25	100
IGHV3-88	1757086	IgM	data-IgM	25	100
IGHV4-NL_25	1536695	IgM	data-IgM	25	100
IGHV4-NL_25	1487456	IgM	data-IgM	25	100
IGHV1-105	1814623	IgM	data-IgM	25	100
IGHV4-NL_3	1735408	IgM	data-IgM	25	100
IGHV4-150	2326586	IgM	data-IgM	25	100
IGHV4-NL_1	2292005	IgM	data-IgM	25	100
IGHV3-50	1257804	IgM	data-IgM	25	100
IGHV4-NL_3	1238365	IgM	data-IgM	25	100
IGHV4-NL_10	1077187	IgM	data-IgM	25	100
IGHV4-NL_3	1132574	IgM	data-IgM	25	100
IGHV4-NL_10	1715667	IgM	data-IgM	25	100
IGHV4-NL_3	722475	IgM	data-IgM	25	100
IGHV3-177	872128	IgM	data-IgM	25	100
IGHV4-NL_10	1229688	IgM	data-IgM	25	100
IGHV4-144	866410	IgM	data-IgM	25	100
IGHV4-149	1786705	IgM	data-IgM	25	100
IGHV4-NL_10	507552	IgM	data-IgM	25	100
IGHV4-NL_29	1023610	IgM	data-IgM	25	100
IGHV4-144	2376086	IgM	data-IgM	25	100
IGHV3-52	1211968	IgM	data-IgM	25	100
IGHV3-52	903782	IgM	data-IgM	25	100
IGHV4-NL_13	657479	IgM	data-IgM	25	100
IGHV4-NL_33	2302292	IgM	data-IgM	25	100
IGHV4-NL_22	1812123	IgM	data-IgM	25	100
IGHV4-NL_3	91123	IgM	data-IgM	25	100
IGHV1-138	2355937	IgM	data-IgM	25	100
IGHV3-88	2167169	IgM	data-IgM	25	100
IGHV4-NL_22	2282694	IgM	data-IgM	25	100
IGHV1-138	924048	IgM	data-IgM	25	100
IGHV4-NL_28	1523118	IgM	data-IgM	25	100
IGHV4-NL_3	1744323	IgM	data-IgM	25	100
IGHV4-NL_21	1808734	IgM	data-IgM	25	100
IGHV4-NL_13	1950950	IgM	data-IgM	25	100
IGHV4-NL_4	1937280	IgM	data-IgM	25	100
IGHV4-NL_3	1620909	IgM	data-IgM	25	100
IGHV4-NL_3	1513994	IgM	data-IgM	25	100
IGHV4-144	1242861	IgM	data-IgM	25	100
IGHV4-NL_1	747067	IgM	data-IgM	25	100
IGHV4-NL_25	568979	IgM	data-IgM	25	100
IGHV4-NL_3	718003	IgM	data-IgM	25	100
IGHV3-36	2095565	IgM	data-IgM	25	100
IGHV3-152	1317714	IgM	data-IgM	25	100
IGHV4-NL_3	1621004	IgM	data-IgM	25	100
IGHV4-NL_21	1753472	IgM	data-IgM	25	100
IGHV4-NL_30	2080346	IgM	data-IgM	25	100
IGHV4-NL_28	77314	IgM	data-IgM	26	100
IGHV4-NL_3	736755	IgM	data-IgM	26	100
IGHV4-NL_3	170586	IgM	data-IgM	26	100
IGHV4-NL_3	1620869	IgM	data-IgM	26	100
IGHV4-144	2119207	IgM	data-IgM	26	100
IGHV4-NL_10	1916563	IgM	data-IgM	26	100
IGHV4-NL_3	544328	IgM	data-IgM	26	100
IGHV4-NL_10	1903844	IgM	data-IgM	26	100
IGHV4-149	778461	IgM	data-IgM	26	100
IGHV4-NL_4	662471	IgM	data-IgM	26	100
IGHV4-149	893596	IgM	data-IgM	26	100
IGHV3-187	1947627	IgM	data-IgM	26	100
IGHV4-NL_3	546865	IgM	data-IgM	26	100
IGHV4-NL_10	173491	IgM	data-IgM	26	100
IGHV4-NL_1	682296	IgM	data-IgM	26	100
IGHV4-144	1040532	IgM	data-IgM	26	100
IGHV4-NL_25	1706440	IgM	data-IgM	26	100
IGHV3-NL_17	2250882	IgM	data-IgM	26	100
IGHV1-138	70241	IgM	data-IgM	26	100
IGHV4-NL_3	920557	IgM	data-IgM	26	100
IGHV4-NL_29	311238	IgM	data-IgM	26	100
IGHV4-117	1362900	IgM	data-IgM	26	100
IGHV4-NL_29	1015018	IgM	data-IgM	26	100
IGHV4-NL_3	1003078	IgM	data-IgM	26	100
IGHV4-144	2304021	IgM	data-IgM	26	100
IGHV4-NL_10	1229689	IgM	data-IgM	26	100
IGHV4-144	2277998	IgM	data-IgM	26	100
IGHV4-NL_3	1112283	IgM	data-IgM	26	100
IGHV3-177	1460696	IgM	data-IgM	26	100
IGHV3-187	1416490	IgM	data-IgM	26	100
IGHV4-NL_27	1499018	IgM	data-IgM	26	100
IGHV4-144	1546335	IgM	data-IgM	26	100
IGHV4-NL_10	2226105	IgM	data-IgM	26	100
IGHV4-NL_33	538107	IgM	data-IgM	26	100
IGHV4-150	1233546	IgM	data-IgM	26	100
IGHV3-152	437820	IgM	data-IgM	26	100
IGHV4-149	2379033	IgM	data-IgM	26	100
IGHV4-117	824030	IgM	data-IgM	26	100
IGHV2-69	531146	IgM	data-IgM	26	100
IGHV4-NL_29	150562	IgM	data-IgM	26	100
IGHV4-149	893495	IgM	data-IgM	26	100
IGHV4-NL_22	685915	IgM	data-IgM	26	100
IGHV4-NL_1	747067	IgM	data-IgM	26	100
IGHV4-NL_1	341518	IgM	data-IgM	26	100
IGHV4-NL_21	1862079	IgM	data-IgM	26	100
IGHV4-NL_3	1744592	IgM	data-IgM	26	100
IGHV4-149	514852	IgM	data-IgM	26	100
IGHV3-52	2118702	IgM	data-IgM	26	100
IGHV4-NL_10	521255	IgM	data-IgM	26	100
IGHV3-177	63834	IgM	data-IgM	26	100
IGHV2-69	963355	IgM	data-IgM	26	100
IGHV4-NL_29	735096	IgM	data-IgM	26	100
IGHV3-9	36377	IgM	data-IgM	26	100
IGHV4-149	337137	IgM	data-IgM	26	100
IGHV4-NL_28	1846975	IgM	data-IgM	26	100
IGHV4-149	1351143	IgM	data-IgM	26	100
IGHV4-NL_28	1253956	IgM	data-IgM	26	100
IGHV4-149	337146	IgM	data-IgM	26	100
IGHV4-NL_25	146699	IgM	data-IgM	26	100
IGHV4-NL_28	1224664	IgM	data-IgM	26	100
IGHV3-NL_1	2011251	IgM	data-IgM	26	100
IGHV4-NL_22	1777288	IgM	data-IgM	26	100
IGHV4-149	1814970	IgM	data-IgM	26	100
IGHV3-122	2005053	IgM	data-IgM	26	100
IGHV4-NL_22	1138787	IgM	data-IgM	26	100
IGHV4-149	893605	IgM	data-IgM	26	100
IGHV6-1	857108	IgM	data-IgM	26	100
IGHV1-138	1256123	IgM	data-IgM	26	100
IGHV4-NL_3	1337259	IgM	data-IgM	26	100
IGHV4-NL_12	162866	IgM	data-IgM	26	100
IGHV4-117	798522	IgM	data-IgM	26	100
IGHV4-93	958583	IgM	data-IgM	26	100
IGHV4-NL_4	1676003	IgM	data-IgM	26	100
IGHV4-93	1414836	IgM	data-IgM	26	100
IGHV4-NL_1	2174594	IgM	data-IgM	26	100
IGHV4-NL_12	1642886	IgM	data-IgM	26	100
IGHV4-NL_12	163056	IgM	data-IgM	26	100
IGHV4-NL_4	674178	IgM	data-IgM	26	100
IGHV3-177	1008281	IgM	data-IgM	26	100
IGHV4-NL_3	1793484	IgM	data-IgM	26	100
IGHV4-NL_25	1536695	IgM	data-IgM	26	100
IGHV4-NL_22	1678669	IgM	data-IgM	26	100
IGHV4-NL_29	311473	IgM	data-IgM	26	100
IGHV4-NL_33	2302292	IgM	data-IgM	26	100
IGHV4-NL_25	1717762	IgM	data-IgM	26	100
IGHV1-138	1496763	IgM	data-IgM	26	100
IGHV4-NL_36	292980	IgM	data-IgM	26	100
IGHV4-NL_3	1514638	IgM	data-IgM	26	100
IGHV4-NL_9	402735	IgM	data-IgM	26	100
IGHV4-NL_29	1781292	IgM	data-IgM	26	100
IGHV4-93	257445	IgM	data-IgM	26	100
IGHV3-NL_10	130771	IgM	data-IgM	26	100
IGHV4-NL_3	790364	IgM	data-IgM	26	100
IGHV3-73	20473	IgM	data-IgM	26	100
IGHV4-NL_42	1406004	IgM	data-IgM	26	100
IGHV4-NL_10	2225337	IgM	data-IgM	26	100
IGHV4-NL_33	1127021	IgM	data-IgM	26	100
IGHV6-1	1475767	IgM	data-IgM	26	100
IGHV4-NL_4	1516825	IgM	data-IgM	26	100
IGHV3-94	411986	IgM	data-IgM	26	100
IGHV4-NL_29	666359	IgM	data-IgM	27	100
IGHV4-144	387889	IgM	data-IgM	27	100
IGHV4-NL_29	150761	IgM	data-IgM	27	100
IGHV4-NL_3	1794061	IgM	data-IgM	27	100
IGHV4-NL_21	1808734	IgM	data-IgM	27	100
IGHV4-144	1545479	IgM	data-IgM	27	100
IGHV4-117	713076	IgM	data-IgM	27	100
IGHV4-NL_27	324666	IgM	data-IgM	27	100
IGHV4-NL_29	150760	IgM	data-IgM	27	100
IGHV3-187	1066359	IgM	data-IgM	27	100
IGHV3-88	1295762	IgM	data-IgM	27	100
IGHV4-149	1351140	IgM	data-IgM	27	100
IGHV4-NL_3	1793506	IgM	data-IgM	27	100
IGHV4-150	1953593	IgM	data-IgM	27	100
IGHV4-NL_10	750681	IgM	data-IgM	27	100
IGHV3-50	1466749	IgM	data-IgM	27	100
IGHV4-NL_10	968041	IgM	data-IgM	27	100
IGHV4-NL_4	1673671	IgM	data-IgM	27	100
IGHV4-NL_13	472906	IgM	data-IgM	27	100
IGHV4-NL_3	170586	IgM	data-IgM	27	100
IGHV4-144	385329	IgM	data-IgM	27	100
IGHV4-NL_3	1833717	IgM	data-IgM	27	100
IGHV4-NL_29	311238	IgM	data-IgM	27	100
IGHV4-117	2148957	IgM	data-IgM	27	100
IGHV4-149	1961659	IgM	data-IgM	27	100
IGHV3-52	2118702	IgM	data-IgM	27	100
IGHV3-NL_17	562759	IgM	data-IgM	27	100
IGHV3-5	327785	IgM	data-IgM	27	100
IGHV3-122	2110129	IgM	data-IgM	27	100
IGHV4-NL_36	429492	IgM	data-IgM	27	100
IGHV4-NL_36	535473	IgM	data-IgM	27	100
IGHV4-NL_12	1045119	IgM	data-IgM	27	100
IGHV4-144	1931847	IgM	data-IgM	27	100
IGHV4-NL_21	1421450	IgM	data-IgM	27	100
IGHV4-NL_33	992759	IgM	data-IgM	27	100
IGHV4-NL_12	1840628	IgM	data-IgM	27	100
IGHV4-NL_28	335683	IgM	data-IgM	27	100
IGHV3-177	2294126	IgM	data-IgM	27	100
IGHV3-52	1859268	IgM	data-IgM	27	100
IGHV4-149	337137	IgM	data-IgM	27	100
IGHV4-117	1084814	IgM	data-IgM	27	100
IGHV3-36	2095565	IgM	data-IgM	27	100
IGHV4-117	798522	IgM	data-IgM	27	100
IGHV4-149	592818	IgM	data-IgM	27	100
IGHV4-NL_36	2258114	IgM	data-IgM	27	100
IGHV4-NL_21	1862088	IgM	data-IgM	27	100
IGHV4-NL_29	1616059	IgM	data-IgM	27	100
IGHV4-149	87409	IgM	data-IgM	27	100
IGHV4-NL_12	1387527	IgM	data-IgM	27	100
IGHV4-NL_27	1358155	IgM	data-IgM	27	100
IGHV4-NL_27	2186553	IgM	data-IgM	27	100
