clone_id	IsotypeList	Donor count	CDR3aa len
2149917	IgM	1	11
2149977	IgM	2	11
2149978	IgM	1	11
2149979	IgM	1	11
2150027	IgM	1	11
2150064	IgM	1	11
2150065	IgM	1	11
2150204	IgM	1	11
2150205	IgM	1	11
2150228	IgM	1	11
2150250	IgM	1	11
2150253	IgM	1	11
2150392	IgM	1	11
2150393	IgM	1	11
2150487	IgM	1	11
2150488	IgM	1	11
2150489	IgM	1	11
2150490	IgM	1	11
2150491	IgM	1	11
2150492	IgM	1	11
2150566	IgM	1	11
2150598	IgM|IgA	1	11
2150599	IgM	1	11
2150600	IgM	1	11
2150601	IgM	1	11
2150602	IgM	1	11
2150603	IgM	1	11
2150604	IgM	1	11
2150605	IgM|IgA	1	11
2150606	IgM	1	11
2150607	IgM	1	11
2150644	IgM	1	11
2150769	IgM	1	11
2150770	IgM	1	11
2150807	IgM|IgA|IgG	1	11
2150808	IgM	1	11
2150879	IgM	1	11
2150944	IgM	1	11
2151130	IgM	1	11
2151160	IgM	1	11
2151166	IgM	1	11
2151167	IgM	1	11
2151179	IgM	1	11
2151386	IgM	1	11
2151387	IgM	1	11
2151388	IgM	1	11
2151823	IgM	1	11
2151825	IgM	1	11
2151828	IgM	2	11
2151836	IgM	1	11
2151931	IgM	1	11
2151932	IgM	1	11
2151933	IgM	1	11
2151934	IgM	1	11
2151935	IgM	1	11
2151936	IgM	1	11
2152003	IgM	1	11
2152026	IgM	1	11
2152066	IgM	1	11
2152117	IgM	1	11
2152118	IgM	1	11
2152119	IgM	1	11
2152202	IgM	1	11
2152255	IgM|IgG	1	11
2152409	IgM	1	11
2152515	IgM	1	11
2152558	IgM	1	11
2152595	IgM	1	11
2152600	IgM	1	11
2152601	IgM	1	11
2152602	IgM	1	11
2152873	IgM	1	11
2152900	IgM	1	11
2153144	IgM	1	11
2153145	IgM	1	11
2153237	IgM	1	11
2153238	IgM	1	11
2153239	IgM	1	11
2153240	IgM	1	11
2153241	IgM	1	11
2153242	IgM	1	11
2153243	IgM	1	11
2153244	IgM	1	11
2153245	IgM	1	11
2153246	IgM	1	11
2153247	IgM	2	11
2153248	IgM	1	11
2153421	IgM	1	11
2153457	IgM	1	11
2153458	IgM	1	11
2153459	IgM	1	11
2153569	IgM	1	11
2153594	IgM	1	11
2153595	IgM	1	11
2153596	IgM	1	11
2153763	IgM	1	11
2153841	IgM|IgG	1	11
2153843	IgM	1	11
2153913	IgM	1	11
2153914	IgM	1	11
2153915	IgM	1	11
2153916	IgM	1	11
2154090	IgM	1	11
2154094	IgM	1	11
2154095	IgM	1	11
2154106	IgM	1	11
2154107	IgM	1	11
2154108	IgM	1	11
2154109	IgM	1	11
2154110	IgM	1	11
2154111	IgM	1	11
2154112	IgM	1	11
2154131	IgM	2	11
2154233	IgM	1	11
2154260	IgM	1	11
2154337	IgM	1	11
2154338	IgM	1	11
2154399	IgM	1	11
2154400	IgM	1	11
2154401	IgM	1	11
2154402	IgM	1	11
2154403	IgM	1	11
2154457	IgM	1	11
2154458	IgM	1	11
2154459	IgM	1	11
2154460	IgM	1	11
2154461	IgM	1	11
2154541	IgM	1	11
2154542	IgM	1	11
2154543	IgM	2	11
2154544	IgM	1	11
2154730	IgM	1	11
2154731	IgM	1	11
2154875	IgM	1	11
2154876	IgM	1	11
2154901	IgM	1	11
2155025	IgM	1	11
2155026	IgM	1	11
2155230	IgM	1	11
2155231	IgM	1	11
2155232	IgM	1	11
2155233	IgM	1	11
2155234	IgM	1	11
2155235	IgM	1	11
2155236	IgM	1	11
2155237	IgM	1	11
2155238	IgM	2	11
2155239	IgM	1	11
2155447	IgM|IgG	1	11
2155498	IgM	1	11
2155499	IgM	1	11
2155500	IgM	1	11
2155501	IgM	1	11
2155502	IgM	2	11
2155503	IgM	1	11
2155504	IgM	1	11
2155505	IgM	1	11
2155506	IgM	1	11
2155507	IgM	1	11
2155508	IgM	1	11
2155509	IgM	1	11
2155510	IgM	1	11
2155511	IgM	1	11
2155512	IgM	1	11
2155513	IgM	1	11
2155514	IgM	1	11
2155515	IgM	1	11
2155516	IgM	2	11
2155517	IgM	2	11
2155518	IgM	1	11
2155519	IgM	1	11
2155796	IgM	1	11
2155797	IgM	1	11
2155798	IgM	1	11
2155799	IgM	1	11
2155800	IgM	1	11
2155801	IgM	1	11
2155802	IgM	1	11
2155803	IgM	1	11
2156046	IgM	1	11
2156426	IgA|IgM|IgE|IgG	1	11
2156525	IgM	1	11
2156526	IgM	1	11
2156806	IgM|IgA|IgG	1	11
2156898	IgM	1	11
2156899	IgM	1	11
2156900	IgM	1	11
2157214	IgM	1	11
2157442	IgM	1	11
2157520	IgM	1	11
2157521	IgM	1	11
2157522	IgM	1	11
2157523	IgM	1	11
2157888	IgM	1	11
2157913	IgM	1	11
2158054	IgM|IgA|IgG	1	11
2158262	IgM	1	11
2158343	IgM	1	11
2158344	IgM	1	11
2158566	IgM	1	11
2158567	IgM	1	11
2158568	IgM	1	11
2158569	IgM	1	11
2158570	IgM	1	11
2158664	IgM|IgA|IgG	1	11
2158698	IgM	1	11
2158699	IgM	1	11
2158950	IgM	1	11
2159013	IgM	1	11
2159029	IgM	1	11
2159072	IgE|IgM|IgA|IgG	1	11
2159124	IgM	1	11
2159125	IgM	1	11
2159126	IgM	1	11
2159381	IgM|IgA|IgG|IgD	2	11
2159384	IgM	2	11
2159480	IgM	1	11
2159556	IgM|IgG	2	11
2159559	IgM	2	11
2159806	IgM	1	11
2159815	IgM	2	11
2159978	IgM	1	11
2159979	IgM	1	11
2159980	IgM	1	11
2159981	IgM	1	11
2159982	IgM	1	11
2159983	IgM	1	11
2159984	IgM	1	11
2159985	IgM	1	11
2159986	IgM	1	11
2159987	IgM	1	11
2159988	IgM	1	11
2159989	IgM	1	11
2159990	IgM	1	11
2160869	IgM	1	11
2161007	IgM	1	11
2161008	IgM	1	11
2161009	IgM	1	11
2161010	IgM	1	11
2161011	IgM	1	11
2161278	IgM	1	11
2161279	IgM	1	11
2161280	IgM	1	11
2161599	IgM|IgA	1	11
2161602	IgM|IgA	1	11
2161603	IgM	1	11
2161604	IgM	1	11
2161786	IgM	1	11
2161834	IgM	1	11
2161940	IgM	1	11
2162072	IgM	1	11
2162111	IgM	1	11
2162287	IgM	1	11
2162288	IgM	1	11
2162289	IgM	1	11
2162290	IgM	1	11
2162291	IgM	1	11
2162292	IgM	1	11
2162293	IgM	1	11
2162655	IgM	1	11
2162729	IgM	1	11
2162730	IgM	1	11
2162731	IgM	1	11
2163040	IgM	1	11
2163041	IgM	2	11
2163042	IgM	2	11
2163043	IgM	1	11
2163044	IgM	1	11
2163045	IgM	1	11
2163046	IgM	1	11
2163047	IgM	1	11
2163048	IgM	1	11
2163049	IgM	1	11
2163050	IgM	1	11
2163051	IgM	1	11
2163052	IgM|IgE	1	11
2163213	IgM	1	11
2163524	IgM	1	11
2163527	IgM|IgA|IgG	1	11
2163531	IgM|IgG	1	11
2163607	IgM	2	11
2163735	IgM	1	11
2163748	IgM	1	11
2163846	IgM	1	11
2163996	IgM	1	11
2163997	IgM	1	11
2163998	IgM	1	11
2164081	IgM	1	11
2164243	IgM	1	11
2164244	IgM	1	11
2164245	IgM	1	11
2164246	IgM	1	11
2164393	IgM	1	11
2164394	IgM	1	11
2164395	IgM	1	11
2164396	IgM	1	11
2164397	IgM	1	11
2164414	IgM	1	11
2164420	IgM	1	11
2164645	IgM	1	11
2164708	IgM	1	11
2164810	IgM	1	11
2164943	IgM	1	11
2164944	IgM	1	11
2164945	IgM	1	11
2165083	IgM	1	11
2165106	IgM	1	11
2165182	IgM	3	11
2165186	IgM	2	11
2165187	IgM	1	11
2165188	IgM	1	11
2165189	IgM	1	11
2165190	IgM	1	11
2165191	IgM	1	11
2165192	IgM	1	11
2165193	IgM	2	11
2165194	IgM	1	11
2165195	IgM	1	11
2165214	IgM	2	11
2165336	IgM|IgG	2	11
2165339	IgM	1	11
2165957	IgM	1	11
2165958	IgM	1	11
2165959	IgM	1	11
2166018	IgM|IgA|IgG	2	11
2166050	IgM	1	11
2166505	IgM	1	11
2166719	IgM	1	11
2166981	IgM	1	11
2166982	IgM	1	11
2166983	IgM	1	11
2166984	IgM	1	11
2166985	IgM	1	11
2166986	IgM	1	11
2166987	IgM	1	11
2166988	IgM	1	11
2166989	IgM	1	11
2167599	IgM	1	11
2167600	IgM	1	11
2167914	IgM	1	11
2167926	IgM	1	11
2167933	IgM	1	11
2167936	IgM	1	11
2167937	IgM	1	11
2167952	IgM	1	11
2167953	IgM	1	11
2167967	IgM	1	11
2168033	IgM	1	11
2168202	IgM	1	11
2168340	IgM	1	11
2168496	IgM	1	11
2168661	IgM	1	11
2168662	IgM	1	11
2168663	IgM	1	11
2168853	IgM|IgA|IgG	1	11
2168856	IgM	2	11
2168872	IgM	1	11
2168873	IgM	1	11
2168874	IgM	1	11
2168875	IgM|IgG	2	11
2168876	IgM	1	11
2168877	IgM|IgA	1	11
2168878	IgM	1	11
2168879	IgM	1	11
2168880	IgM	1	11
2168881	IgM	2	11
2168882	IgM	1	11
2168883	IgM	1	11
2168884	IgM	1	11
2168885	IgM	1	11
2168886	IgM	1	11
2168887	IgM	1	11
2168890	IgM	1	11
2168988	IgM	1	11
2169063	IgM|IgA	2	11
2169066	IgM	1	11
2169072	IgM	1	11
2169094	IgM	1	11
2169095	IgM	1	11
2169096	IgM	1	11
2169097	IgM	1	11
2169098	IgM	1	11
2169099	IgM	1	11
2169100	IgM	1	11
2169101	IgM	1	11
2169102	IgM	1	11
2169103	IgM	1	11
2169104	IgM	1	11
2169105	IgM	1	11
2169214	IgM	1	11
2169375	IgM	1	11
2169376	IgM	1	11
2169477	IgM|IgG	1	11
2169484	IgM	1	11
2169485	IgM	1	11
2169486	IgM	1	11
2169487	IgM	1	11
2169488	IgM	1	11
2169601	IgM	1	11
2169670	IgM	1	11
2169671	IgM	1	11
2169724	IgM	1	11
2169740	IgM	1	11
2169805	IgM	1	11
2169991	IgM	2	11
2170111	IgM	1	11
2170112	IgM	1	11
2170113	IgM	1	11
2170114	IgM	1	11
2170172	IgM	1	11
2170173	IgM	1	11
2170258	IgM|IgG	2	11
2170419	IgM	1	11
2170534	IgM	1	11
2170629	IgM	1	11
2170917	IgM	1	11
2171026	IgM	1	11
2171027	IgM	1	11
2171028	IgM|IgA|IgG	1	11
2171032	IgM|IgA	1	11
2171158	IgM	1	11
2171574	IgM	1	11
2171575	IgM	1	11
2171605	IgM|IgA	1	11
2171766	IgM	1	11
2171767	IgM	1	11
2171768	IgM|IgA	1	11
2171847	IgM	1	11
2171848	IgM	1	11
2171849	IgM	1	11
2171929	IgM	1	11
2172104	IgM	1	11
2172116	IgM	1	11
2172312	IgM	1	11
2172313	IgM	1	11
2172314	IgM	1	11
2172315	IgM	1	11
2172316	IgM	1	11
2172317	IgM	1	11
2172318	IgM	1	11
2172447	IgM	1	11
2172552	IgM	1	11
2172736	IgM	1	11
2172847	IgM	1	11
2172848	IgM	1	11
2172893	IgM	1	11
2172944	IgM	1	11
2172945	IgM	1	11
2173048	IgM	3	11
2173049	IgM	3	11
2173087	IgM	1	11
2173088	IgM	1	11
2173089	IgM	1	11
2173090	IgM	1	11
2173091	IgM|IgD	3	11
2173092	IgM	1	11
2173093	IgM	2	11
2173094	IgM	1	11
2173095	IgM	1	11
2173096	IgM	1	11
2173097	IgM	1	11
2173098	IgM	1	11
2173099	IgM	2	11
2173100	IgM	1	11
2173101	IgM	1	11
2173102	IgM	2	11
2173103	IgM	1	11
2173340	IgM	1	11
2173860	IgM	1	11
2173861	IgM	1	11
2173880	IgM	1	7
2174149	IgM	1	11
2174157	IgM	1	11
2174177	IgM	1	11
2174321	IgM	1	11
2174324	IgM	1	11
2174354	IgM	1	7
2174491	IgM	1	11
2174546	IgM|IgA	2	11
2174553	IgM|IgG|IgD	2	11
2174986	IgM	1	11
2174987	IgM	1	11
2174988	IgM	1	11
2174989	IgM	1	11
2175594	IgM	1	11
2175757	IgM	1	11
2175758	IgM	1	11
2175877	IgM|IgA|IgG	3	11
2176109	IgM	1	11
2176114	IgM	1	11
2176605	IgM	1	7
2176664	IgM	1	11
2176665	IgM	1	11
2176666	IgM	1	11
2176667	IgM	1	11
2176668	IgM	1	11
2176669	IgM	1	11
2176740	IgM	1	7
2176766	IgM	1	7
2176786	IgM|IgG	1	11
2176802	IgM	1	7
2176883	IgM	1	7
2176896	IgM	1	11
2176901	IgM	1	11
2176902	IgM	1	11
2176916	IgM	1	11
2176917	IgM	1	11
2176918	IgM	1	11
2176919	IgM	1	11
2177040	IgM	1	11
2177041	IgM	1	11
2177231	IgM	1	7
2177256	IgM	1	7
2177521	IgM	1	11
2177522	IgM	1	11
2177523	IgM	1	11
2177524	IgM	1	11
2177589	IgM	1	11
2177604	IgM	1	11
2177641	IgM|IgA	1	7
2177642	IgM	1	7
2177645	IgM|IgA	1	7
2177905	IgM|IgD	1	7
2177940	IgM	1	7
2177976	IgM	1	7
2177977	IgM	1	7
2178113	IgM	1	7
2178114	IgM	1	7
2178115	IgM	1	7
2178202	IgM	1	7
2178252	IgM|IgA|IgG	2	11
2178386	IgM	1	7
2178419	IgM	1	7
2178527	IgM	1	7
2178580	IgM	1	7
2178581	IgM	1	7
2178582	IgM	1	7
2178583	IgM	1	7
2178584	IgM	1	7
2178608	IgM	1	7
2178694	IgM	1	7
2178844	IgM|IgE|IgG	2	7
2178851	IgM|IgE|IgG	2	7
2178875	IgM	1	7
2178876	IgM	1	7
2178877	IgM	1	7
2178878	IgM	1	7
2178879	IgM	1	7
2178880	IgM	1	7
2178881	IgM	1	7
2178882	IgM	1	7
2179029	IgM	1	7
2179110	IgM	1	7
2179249	IgM	1	7
2179372	IgE|IgM|IgA|IgG	1	7
2179379	IgM|IgA|IgG	1	7
2179419	IgM|IgG	1	7
2179421	IgM|IgA|IgG	1	7
2179585	IgM|IgA|IgG	2	7
2179586	IgM	1	7
2179587	IgM	1	7
2179588	IgM	1	7
2179589	IgM	1	7
2179590	IgM	2	7
2179686	IgM	1	7
2179759	IgM	1	11
2179760	IgM	1	11
2179820	IgM	1	7
2179821	IgM	1	7
2179899	IgM	2	7
2179900	IgM	1	7
2179901	IgM	1	7
2179902	IgM	1	7
2179903	IgM|IgD	2	7
2180105	IgE|IgM|IgA|IgG	1	7
2180174	IgM	1	7
2180207	IgM	2	7
2180208	IgM	1	7
2180430	IgM	1	7
2180431	IgM	1	7
2180457	IgM	1	7
2180587	IgM|IgG	2	7
2180633	IgM	1	7
2180634	IgM	1	7
2180635	IgM	1	7
2180636	IgM	1	7
2180733	IgM	1	7
2180734	IgM	1	7
2180735	IgM	1	7
2180736	IgM	1	7
2180737	IgM	1	7
2180738	IgM	1	7
2180739	IgM	1	7
2180740	IgM	1	7
2180741	IgM	1	7
2180742	IgM	1	7
2180743	IgM	1	7
2180744	IgM	1	7
2180745	IgM|IgG	1	7
2180746	IgM	1	7
2180747	IgM	1	7
2180748	IgM	1	7
2180749	IgM	1	7
2180750	IgM	1	7
2180901	IgM	1	11
2180902	IgM	1	11
2181013	IgM	1	7
2181341	IgM	1	7
2181342	IgM	1	7
2181343	IgM	1	7
2181344	IgM	1	7
2181345	IgM	1	7
2181407	IgM	1	7
2181430	IgM	3	7
2181432	IgM	1	7
2181434	IgM	1	7
2181437	IgM	1	7
2181442	IgM|IgA	3	7
2181469	IgM	2	7
2181474	IgM	1	7
2181475	IgM	1	7
2181476	IgM	1	7
2181477	IgM	1	7
2181478	IgM	1	7
2181479	IgM	1	7
2181480	IgM	1	7
2181481	IgM	1	7
2181482	IgM	1	7
2181483	IgM	1	7
2181484	IgM	1	7
2181485	IgM	1	7
2181486	IgM	1	7
2181487	IgM	1	7
2181488	IgM	1	7
2181489	IgM	1	7
2181490	IgM|IgA	2	7
2181491	IgM	2	7
2181492	IgM	1	7
2181493	IgM	1	7
2181494	IgM	1	7
2181495	IgM|IgA	2	7
2181496	IgM	1	7
2181497	IgM	1	7
2181498	IgM	1	7
2181499	IgM	1	7
2181500	IgM	1	7
2181501	IgM	1	7
2181502	IgM	1	7
2181503	IgM	1	7
2181504	IgM	1	7
2181505	IgM	2	7
2181506	IgM	1	7
2181507	IgM	1	7
2181508	IgM	1	7
2181509	IgM	1	7
2181510	IgM	1	7
2181511	IgM	1	7
2181512	IgM	1	7
2181513	IgM	1	7
2181514	IgM	2	7
2181582	IgM	2	7
2181672	IgM	1	7
2181720	IgM	1	11
2181789	IgM	1	7
2181937	IgM	1	7
2182115	IgM	1	7
2182358	IgM	1	7
2182413	IgM	1	7
2182416	IgM	1	7
2182554	IgM|IgA|IgG|IgD	3	7
2182561	IgM|IgA|IgG	3	7
2182564	IgM	1	7
2182572	IgM|IgA|IgG	2	7
2182607	IgM	1	7
2182721	IgM	1	7
2183086	IgM	1	7
2183087	IgM	1	7
2183088	IgM	2	7
2183517	IgM	1	7
2183527	IgM|IgA|IgD	1	7
2183538	IgM|IgG	2	7
2183556	IgM	1	7
2183568	IgM	2	7
2183578	IgM	1	7
2183579	IgM	1	7
2183580	IgM|IgA	1	7
2183581	IgM|IgG	1	7
2183582	IgM	1	7
2183583	IgM	1	7
2183584	IgM	1	7
2183585	IgM	1	7
2183586	IgM	1	7
2183587	IgM	1	7
2183588	IgM	1	7
2183589	IgM	2	7
2183590	IgM	1	7
2183591	IgM	1	7
2183592	IgM	1	7
2183593	IgM	1	7
2183594	IgM	1	7
2183595	IgM	1	7
2183596	IgM	1	7
2183597	IgM	1	7
2183598	IgM	1	7
2183599	IgM	1	7
2183600	IgM|IgA	1	7
2183601	IgM	1	7
2183917	IgM	1	7
2184110	IgM	1	7
2184111	IgM	1	7
2184112	IgM|IgE|IgG	1	7
2184221	IgM	1	7
2184296	IgM|IgA	2	7
2184303	IgM	2	7
2184309	IgM|IgA|IgG	3	7
2184324	IgM|IgA	2	7
2184334	IgM|IgD	2	7
2184339	IgM	1	7
2184362	IgM|IgA|IgG	3	7
2184397	IgM	1	7
2184398	IgM	1	7
2184399	IgM	1	7
2184400	IgM	1	7
2184401	IgM	1	7
2184402	IgM	1	7
2184403	IgM	1	7
2184404	IgM|IgA	3	7
2184405	IgM	1	7
2184406	IgM	2	7
2184407	IgM	2	7
2184408	IgM	1	7
2184409	IgM	1	7
2184410	IgM	1	7
2184411	IgM	1	7
2184412	IgM	1	7
2184413	IgM	1	7
2184414	IgM	1	7
2184415	IgM	1	7
2184416	IgM|IgG	2	7
2184417	IgM	1	7
2184418	IgM	1	7
2184812	IgM	1	7
2184813	IgM	1	7
2184937	IgM	1	11
2185218	IgM	1	11
2185242	IgM	1	11
2185257	IgM|IgG	1	11
2185325	IgM	1	11
2185483	IgM	1	11
2185484	IgM	1	11
2185485	IgM	1	11
2185486	IgM	1	11
2185487	IgM|IgA	1	11
2185488	IgM	1	11
2185489	IgM	1	11
2185490	IgM	1	11
2185491	IgM	1	11
2185492	IgM	1	11
2185493	IgM	1	11
2185494	IgM	1	11
2185495	IgM	1	11
2185496	IgM	1	11
2185497	IgM	1	11
2185498	IgM	1	11
2185499	IgM	1	11
2185500	IgM	1	11
2185501	IgM	1	11
2185546	IgM	1	11
2186475	IgM	1	11
2186776	IgM	1	11
2186777	IgM	1	11
2186778	IgM	1	11
2186779	IgM	1	11
2186780	IgM	1	11
2187062	IgM|IgG	1	7
2187068	IgM|IgE|IgG	1	7
2187078	IgM	1	7
2187093	IgM	1	7
2187094	IgM	1	7
2187095	IgM	1	7
2187096	IgM	1	7
2187097	IgM	1	7
2187098	IgM	1	7
2187099	IgM	1	7
2187100	IgM	1	7
2187101	IgM	1	7
2187102	IgM	1	7
2187103	IgM	1	7
2187104	IgM	1	7
2187105	IgM	1	7
2187174	IgM	1	7
2187335	IgM	1	7
2187368	IgM	2	7
2187556	IgM	2	7
2187774	IgM	1	7
2187785	IgM	1	7
2187786	IgM	1	7
2187873	IgM	2	7
2187874	IgM	3	7
2187881	IgM	1	7
2187882	IgM	1	7
2187883	IgM	1	7
2188076	IgM	1	7
2188077	IgM	1	7
2188078	IgM|IgA|IgG|IgD	3	7
2188290	IgM|IgA|IgG	1	11
2188411	IgM|IgA|IgG	1	11
2188480	IgM	1	11
2189229	IgM|IgD	1	11
2189230	IgM	1	11
2189231	IgM	1	11
2189775	IgM	1	11
2189776	IgM	1	11
2190079	IgM	1	7
2190124	IgM	1	7
2190301	IgM	1	7
2190317	IgM	1	7
2190318	IgM	1	7
2190319	IgM	1	7
2190320	IgM	1	7
2190321	IgM	1	7
2190322	IgM	1	7
2190323	IgM	1	7
2190433	IgM|IgG	2	11
2190470	IgM|IgA	1	11
2190830	IgM	1	11
2191131	IgM	1	11
2191132	IgM	1	11
2191133	IgM	1	11
2191134	IgM	1	11
2191135	IgM	1	11
2191136	IgM	1	11
2191137	IgM	1	11
2191138	IgM	1	11
2191139	IgM	1	11
2191140	IgM	1	11
2191141	IgM	1	11
2191142	IgM	1	11
2191143	IgM	1	11
2191144	IgM	1	11
2191145	IgM	1	11
2191146	IgM	1	11
2191147	IgM	1	11
2191148	IgM	1	11
2191149	IgM	1	11
2191150	IgM	1	11
2191151	IgM	1	11
2191152	IgM	1	11
2191153	IgM	1	11
2191154	IgM	1	11
2191155	IgM	1	11
2192335	IgM	1	7
2192349	IgM	1	7
2192350	IgM	1	7
2192383	IgM|IgA	1	7
2192414	IgM	1	7
2192415	IgM	1	7
2192416	IgM	1	7
2192487	IgM|IgD	1	7
2192673	IgM	1	7
2192755	IgM|IgA	1	17
2192760	IgE|IgM|IgA|IgG	1	17
2193042	IgM|IgG	1	17
2193066	IgM|IgA|IgG	2	17
2193163	IgM	1	17
2193483	IgM	1	17
2193612	IgM	1	17
2193677	IgM|IgG	1	17
2193700	IgM	1	17
2193701	IgM	1	17
2193702	IgM	1	17
2193703	IgM	1	17
2193704	IgM	1	17
2193705	IgM|IgA|IgG	1	17
2193706	IgM	1	17
2193707	IgM	1	17
2193708	IgM	1	17
2193709	IgM	1	17
2193710	IgM	1	17
2193711	IgM	1	17
2193712	IgM	1	17
2193713	IgM	1	17
2193714	IgM	1	17
2193715	IgM	1	17
2193716	IgM	1	17
2193717	IgM	1	17
2193718	IgM	1	17
2193719	IgM	1	17
2193720	IgM	1	17
2193721	IgM	1	17
2193722	IgM	1	17
2193723	IgM	1	17
2193724	IgM	1	17
2193725	IgM	1	17
2193726	IgM	1	17
2193727	IgM	1	17
2193728	IgM	1	17
2193729	IgM	1	17
2193730	IgM	1	17
2193731	IgM	1	17
2193732	IgM	1	17
2193733	IgM	1	17
2193734	IgM	1	17
2193735	IgM	1	17
2195168	IgM	1	17
2195656	IgM	1	7
2195754	IgM	2	7
2195882	IgM	1	7
2195974	IgM|IgA|IgG	2	7
2195992	IgM	1	7
2196007	IgM	1	7
2196277	IgM	1	7
2196285	IgM	1	7
2196286	IgM	1	7
2196377	IgM	1	11
2196656	IgM	1	11
2196657	IgM	2	11
2196658	IgM	1	11
2196659	IgM	1	11
2198313	IgM	1	11
2198314	IgM	1	11
2198315	IgM	1	11
2198316	IgM	1	11
2198317	IgM	1	11
2198318	IgM	1	11
2198600	IgM	2	7
2198601	IgM	1	7
2198658	IgM	1	7
2198669	IgM	1	7
2198670	IgM	2	7
2198758	IgM	1	7
2198759	IgM	1	7
2198816	IgM	1	7
2198934	IgM	1	7
2198935	IgM	1	7
2198936	IgM	1	7
2198984	IgM	1	7
2198985	IgM	1	7
2198986	IgM	1	7
2198987	IgM	1	7
2198988	IgM	1	7
2198989	IgM	1	7
2199072	IgM	1	7
2199112	IgM	1	7
2199113	IgM	1	7
2199114	IgM	1	7
2199115	IgM	1	7
2199208	IgM	1	7
2199255	IgM	1	7
2199271	IgM|IgG	1	7
2199275	IgM	1	7
2199276	IgM	1	7
2199277	IgM	1	7
2199278	IgM	1	7
2199418	IgM|IgA	1	7
2199419	IgM	1	7
2199420	IgM	1	7
2199569	IgM	1	7
2199570	IgM	1	7
2199571	IgM	1	7
2199572	IgM	1	7
2199661	IgM	1	7
2199662	IgM	1	7
2199663	IgM	1	7
2199664	IgM|IgA	1	7
2199665	IgM	1	7
2199666	IgM	1	7
2199667	IgM	1	7
2199668	IgM	1	7
2199669	IgM|IgA	1	7
2199670	IgM	1	7
2199671	IgM	1	7
2199672	IgM	1	7
2199673	IgM	2	7
2199674	IgM	1	7
2199675	IgM	2	7
2199687	IgM	1	7
2199695	IgM	1	7
2199696	IgM	1	7
2199728	IgM	1	7
2199774	IgM	1	7
2199775	IgM	1	7
2199776	IgM	2	7
2199860	IgM	1	7
2199951	IgM	1	7
2200014	IgM	1	7
2200102	IgM	1	7
2200343	IgM	1	7
2200344	IgM	1	7
2200356	IgM	1	7
2200361	IgM	1	7
2200428	IgM	1	7
2200441	IgM	1	7
2200445	IgM	1	7
2200446	IgM	1	7
2200447	IgM	1	7
2200448	IgM	1	7
2200449	IgM	1	7
2200470	IgM	1	7
2200490	IgM	1	7
2200552	IgM	1	7
2200663	IgM	1	7
2200669	IgM	1	17
2200718	IgM	1	17
2200758	IgM	1	17
2200828	IgM	1	17
2200862	IgM	1	17
2200896	IgM	1	17
2200902	IgM	1	17
2200904	IgM	1	17
2200905	IgM	1	17
2200915	IgM	1	17
2200920	IgM	1	17
2200924	IgM	1	17
2200925	IgM	1	17
2200958	IgM	1	17
2200963	IgM	1	17
2200985	IgM	1	17
2201000	IgM	1	17
2201001	IgM	1	17
2201169	IgM	1	7
2201170	IgM	1	7
2201171	IgM	2	7
2201172	IgM	1	7
2201173	IgM	1	7
2201174	IgM	1	7
2201260	IgM	1	17
2201270	IgM	1	17
2201286	IgM	1	17
2201300	IgM	1	7
2201442	IgM	1	7
2201490	IgM	1	17
2201639	IgM	1	17
2201697	IgM	1	17
2201756	IgM	1	17
2201822	IgM	1	17
2201865	IgM	1	17
2201875	IgM	1	17
2201881	IgM	1	17
2201911	IgM	1	17
2201912	IgM	1	17
2201954	IgM	1	17
2201955	IgM	1	17
2201969	IgM	1	17
2201976	IgM	1	17
2201977	IgM	1	17
2201981	IgM	1	17
2202004	IgM	1	17
2202024	IgM	1	17
2202039	IgM	1	7
2202151	IgM	1	17
2202160	IgM	1	17
2202161	IgM	1	17
2202219	IgM	1	17
2202220	IgM	1	17
2202235	IgM	1	17
2202236	IgM	1	17
2202297	IgM	1	17
2202316	IgM	1	7
2202343	IgM	1	17
2202362	IgM	1	17
2202396	IgM	1	17
2202487	IgM	1	17
2202488	IgM	1	17
2202525	IgM	1	17
2202526	IgM	1	17
2202527	IgM	1	17
2202528	IgM	1	17
2202595	IgM	1	17
2202620	IgM	1	17
2202642	IgM	1	17
2202671	IgM	1	17
2202672	IgM	1	17
2202738	IgM|IgG	2	7
2202742	IgM	1	7
2202743	IgM	1	7
2202744	IgM	1	7
2202745	IgM	1	7
2202788	IgM	1	17
2202791	IgM	1	17
2202805	IgM	1	7
2202875	IgM	1	17
2202953	IgM	1	17
2202974	IgM	1	17
2203022	IgM	1	17
2203054	IgM	1	17
2203055	IgM	1	17
2203056	IgM	1	17
2203111	IgM	1	17
2203140	IgM	1	24
2203251	IgM	1	24
2203298	IgM	1	24
2203305	IgM	1	24
2203306	IgM	1	24
2203315	IgM	1	24
2203328	IgM	1	24
2203339	IgM	1	24
2203368	IgM	1	24
2203369	IgM	1	24
2203374	IgM	1	24
2203419	IgM	1	24
2203420	IgM	1	24
2203425	IgM	1	24
2203432	IgM	1	17
2203464	IgM	1	24
2203481	IgM	1	24
2203486	IgM	1	17
2203488	IgM	1	17
2203489	IgM	1	17
2203513	IgM	1	24
2203514	IgM	1	24
2203515	IgM	1	24
2203516	IgM	1	24
2203517	IgM	1	24
2203518	IgM	1	24
2203519	IgM	1	24
2203520	IgM	1	24
2203521	IgM	1	24
