clone_id	SHM	SHM count	Donor count	Donor	Tissue	Isotype
2400826	0.08088235294117647	22.0	1.0	CCM2	BM	IgM
2401434	0.018518518518518517	5.0	1.0	CCM2	BM	IgM
2401862	0.04551045510455104	12.333333333333334	2.0	CCM2	BM	IgM
2401863	0.0	0.0	1.0	CCM2	BM	IgM
2401864	0.037037037037037035	10.0	1.0	CCM2	BM	IgM
2401865	0.1033210332103321	28.0	1.0	CCM2	BM	IgM
2401866	0.033210332103321034	9.0	1.0	CCM2	BM	IgM
2401867	0.02214022140221402	6.0	1.0	CCM2	BM	IgM
2401868	0.0	0.0	1.0	CCM2	BM	IgM
2401869	0.0	0.0	1.0	CCM2	BM	IgM
2401870	0.01845018450184502	5.0	1.0	CCM2	BM	IgM
2401871	0.02973977695167286	8.0	1.0	CCM2	BM	IgM
2401872	0.048327137546468404	13.0	1.0	CCM2	BM	IgM
2401873	0.007352941176470588	2.0	1.0	CCM2	BM	IgM
2401874	0.06159420289855073	17.0	1.0	CCM2	BM	IgM
2401875	0.0	0.0	1.0	CCM2	BM	IgM
2404218	0.05494505494505496	15.0	1.0	CCM2	BM	IgM
2404224	0.06593406593406594	18.0	1.0	CCM2	BM	IgM
2404225	0.10622710622710622	29.0	1.0	CCM2	BM	IgM
2404664	0.04744525547445255	13.0	1.0	CCM2	BM	IgM
2405794	0.07777777777777778	21.0	1.0	CCM2	BM	IgM
2405800	0.04718456725755995	12.928571428571429	1.0	CCM2	BM	IgM
2405801	0.05860805860805861	16.0	1.0	CCM2	BM	IgM
2405802	0.058608058608058615	16.0	1.0	CCM2	BM	IgM
2405803	0.0	0.0	1.0	CCM2	BM	IgM
2405804	0.0	0.0	1.0	CCM2	BM	IgM
2405805	0.0	0.0	1.0	CCM2	BM	IgM
2405806	0.011029411764705883	3.0	2.0	CCM2	BM	IgM
2405807	0.0	0.0	1.0	CCM2	BM	IgM
2405808	0.0	0.0	1.0	CCM2	BM	IgM
2405809	0.03296703296703297	9.0	1.0	CCM2	BM	IgM
2405810	0.0	0.0	1.0	CCM2	BM	IgM
2405811	0.0	0.0	1.0	CCM2	BM	IgM
2405812	0.0	0.0	1.0	CCM2	BM	IgM
2405813	0.0	0.0	1.0	CCM2	BM	IgM
2405814	0.0	0.0	1.0	CCM2	BM	IgM
2405815	0.0	0.0	1.0	CCM2	BM	IgM
2405816	0.0	0.0	1.0	CCM2	BM	IgM
2405817	0.0	0.0	1.0	CCM2	BM	IgM
2405818	0.0	0.0	1.0	CCM2	BM	IgM
2405819	0.06227106227106227	17.0	1.0	CCM2	BM	IgM
2405820	0.0	0.0	1.0	CCM2	BM	IgM
2405821	0.0	0.0	1.0	CCM2	BM	IgM
2405822	0.0	0.0	1.0	CCM2	BM	IgM
2405823	0.0	0.0	1.0	CCM2	BM	IgM
2405824	0.0	0.0	1.0	CCM2	BM	IgM
2405825	0.0	0.0	1.0	CCM2	BM	IgM
2405826	0.0	0.0	1.0	CCM2	BM	IgM
2405827	0.0	0.0	1.0	CCM2	BM	IgM
2405828	0.0	0.0	1.0	CCM2	BM	IgM
2405829	0.0	0.0	1.0	CCM2	BM	IgM
2405830	0.0	0.0	1.0	CCM2	BM	IgM
2405831	0.0	0.0	1.0	CCM2	BM	IgM
2405832	0.0	0.0	1.0	CCM2	BM	IgM
2405833	0.0	0.0	1.0	CCM2	BM	IgM
2405834	0.0	0.0	1.0	CCM2	BM	IgM
2405835	0.0	0.0	1.0	CCM2	BM	IgM
2405836	0.0	0.0	1.0	CCM2	BM	IgM
2405837	0.0	0.0	1.0	CCM2	BM	IgM
2405838	0.0	0.0	1.0	CCM2	BM	IgM
2405839	0.0	0.0	1.0	CCM2	BM	IgM
2405840	0.0	0.0	1.0	CCM2	BM	IgM
2405841	0.0	0.0	1.0	CCM2	BM	IgM
2405842	0.0	0.0	1.0	CCM2	BM	IgM
2405843	0.0	0.0	1.0	CCM2	BM	IgM
2405844	0.0	0.0	1.0	CCM2	BM	IgM
2405845	0.0	0.0	1.0	CCM2	BM	IgM
2405846	0.0	0.0	1.0	CCM2	BM	IgM
2405847	0.0	0.0	1.0	CCM2	BM	IgM
2405848	0.0	0.0	1.0	CCM2	BM	IgM
2405849	0.0	0.0	1.0	CCM2	BM	IgM
2405850	0.007352941176470588	2.0	1.0	CCM2	BM	IgM
2405851	0.0	0.0	1.0	CCM2	BM	IgM
2405852	0.0	0.0	1.0	CCM2	BM	IgM
2405853	0.0	0.0	1.0	CCM2	BM	IgM
2405854	0.0	0.0	1.0	CCM2	BM	IgM
2405855	0.0	0.0	1.0	CCM2	BM	IgM
2405856	0.0	0.0	1.0	CCM2	BM	IgM
2405857	0.0	0.0	1.0	CCM2	BM	IgM
2405858	0.0	0.0	1.0	CCM2	BM	IgM
2411885	0.0	0.0	1.0	CCM2	BM	IgM
2412283	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412284	0.0	0.0	1.0	CCM2	BM	IgM
2412285	0.0	0.0	1.0	CCM2	BM	IgM
2412286	0.021897810218978103	6.0	1.0	CCM2	BM	IgM
2412287	0.0	0.0	1.0	CCM2	BM	IgM
2412288	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412289	0.025454545454545455	7.0	1.0	CCM2	BM	IgM
2412290	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412291	0.0	0.0	1.0	CCM2	BM	IgM
2412292	0.0	0.0	1.0	CCM2	BM	IgM
2412293	0.0	0.0	1.0	CCM2	BM	IgM
2412294	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2412295	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2412296	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412297	0.0	0.0	1.0	CCM2	BM	IgM
2412298	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2412299	0.0	0.0	1.0	CCM2	BM	IgM
2412300	0.0	0.0	1.0	CCM2	BM	IgM
2412301	0.0	0.0	1.0	CCM2	BM	IgM
2412302	0.0	0.0	1.0	CCM2	BM	IgM
2412303	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412304	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2412305	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2412306	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2412307	0.0	0.0	1.0	CCM2	BM	IgM
2412308	0.0	0.0	1.0	CCM2	BM	IgM
2412309	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2412310	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2412311	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2412312	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412313	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412314	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412315	0.0	0.0	1.0	CCM2	BM	IgM
2412316	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2412317	0.0	0.0	1.0	CCM2	BM	IgM
2412318	0.0	0.0	1.0	CCM2	BM	IgM
2412319	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2412320	0.0	0.0	1.0	CCM2	BM	IgM
2412321	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412322	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2412323	0.014814814814814815	4.0	1.0	CCM2	BM	IgM
2412324	0.0036496350364963502	1.0	1.0	CCM2	BM	IgM
2412325	0.0	0.0	1.0	CCM2	BM	IgM
2412326	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2412327	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412328	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412329	0.0	0.0	1.0	CCM2	BM	IgM
2412330	0.01818181818181818	5.0	1.0	CCM2	BM	IgM
2412331	0.0	0.0	1.0	CCM2	BM	IgM
2412332	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412333	0.0	0.0	1.0	CCM2	BM	IgM
2412334	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2412335	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2412336	0.022058823529411766	6.0	1.0	CCM2	BM	IgM
2412337	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2412338	0.0	0.0	1.0	CCM2	BM	IgM
2412339	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2412340	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2412341	0.0	0.0	1.0	CCM2	BM	IgM
2412342	0.025454545454545455	7.0	1.0	CCM2	BM	IgM
2412343	0.03272727272727273	9.0	1.0	CCM2	BM	IgM
2412344	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2412345	0.0	0.0	1.0	CCM2	BM	IgM
2412346	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2413869	0.04727272727272727	13.0	2.0	CCM2	BM	IgM
2414982	0.0	0.0	1.0	CCM2	BM	IgM
2414983	0.03272727272727273	9.0	1.0	CCM2	BM	IgM
2414984	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2414985	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2414986	0.022058823529411766	6.0	1.0	CCM2	BM	IgM
2414987	0.0	0.0	1.0	CCM2	BM	IgM
2414988	0.0	0.0	1.0	CCM2	BM	IgM
2414989	0.0	0.0	1.0	CCM2	BM	IgM
2414990	0.0	0.0	1.0	CCM2	BM	IgM
2414991	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2414992	0.0	0.0	1.0	CCM2	BM	IgM
2414993	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2414994	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2414995	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2414996	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2414997	0.0	0.0	1.0	CCM2	BM	IgM
2414998	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2414999	0.021897810218978103	6.0	1.0	CCM2	BM	IgM
2415000	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2415001	0.0	0.0	1.0	CCM2	BM	IgM
2415002	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2415003	0.0	0.0	1.0	CCM2	BM	IgM
2415004	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2415005	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415006	0.0	0.0	1.0	CCM2	BM	IgM
2415007	0.0	0.0	1.0	CCM2	BM	IgM
2415008	0.0	0.0	1.0	CCM2	BM	IgM
2415009	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2415010	0.0	0.0	1.0	CCM2	BM	IgM
2415011	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2415012	0.0	0.0	1.0	CCM2	BM	IgM
2415013	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2415014	0.0	0.0	1.0	CCM2	BM	IgM
2415015	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2415016	0.0	0.0	1.0	CCM2	BM	IgM
2415017	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2415018	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415019	0.0	0.0	1.0	CCM2	BM	IgM
2415020	0.0	0.0	1.0	CCM2	BM	IgM
2415021	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415022	0.0	0.0	1.0	CCM2	BM	IgM
2415023	0.0	0.0	1.0	CCM2	BM	IgM
2415024	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2415025	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2415026	0.0	0.0	1.0	CCM2	BM	IgM
2415027	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415028	0.0	0.0	1.0	CCM2	BM	IgM
2415029	0.0	0.0	1.0	CCM2	BM	IgM
2415030	0.0	0.0	1.0	CCM2	BM	IgM
2415031	0.0	0.0	1.0	CCM2	BM	IgM
2415032	0.014545454545454545	4.0	2.0	CCM2	BM	IgM
2415033	0.0	0.0	1.0	CCM2	BM	IgM
2415034	0.014760147601476014	4.0	1.0	CCM2	BM	IgM
2415035	0.0	0.0	1.0	CCM2	BM	IgM
2415036	0.0	0.0	1.0	CCM2	BM	IgM
2415037	0.025454545454545455	7.0	1.0	CCM2	BM	IgM
2415038	0.0	0.0	1.0	CCM2	BM	IgM
2415039	0.0	0.0	1.0	CCM2	BM	IgM
2415040	0.0	0.0	1.0	CCM2	BM	IgM
2415041	0.021897810218978103	6.0	1.0	CCM2	BM	IgM
2415042	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2415043	0.0	0.0	1.0	CCM2	BM	IgM
2415044	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2415045	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415046	0.021897810218978103	6.0	1.0	CCM2	BM	IgM
2415047	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2415048	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415049	0.0	0.0	1.0	CCM2	BM	IgM
2415050	0.0	0.0	1.0	CCM2	BM	IgM
2415051	0.0	0.0	1.0	CCM2	BM	IgM
2415052	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2415053	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415054	0.0	0.0	1.0	CCM2	BM	IgM
2415055	0.0	0.0	1.0	CCM2	BM	IgM
2415056	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415057	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2415058	0.0	0.0	1.0	CCM2	BM	IgM
2415059	0.0	0.0	1.0	CCM2	BM	IgM
2415060	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415061	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415062	0.0	0.0	1.0	CCM2	BM	IgM
2415063	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2415064	0.0	0.0	1.0	CCM2	BM	IgM
2418276	0.02181818181818182	6.0	2.0	CCM2	BM	IgM
2418529	0.02206060606060606	6.066666666666666	1.0	CCM2	BM	IgM
2418575	0.0	0.0	2.0	CCM2	BM	IgM
2418882	0.02181818181818182	6.0	2.0	CCM2	BM	IgM
2418941	0.0	0.0	1.0	CCM2	BM	IgM
2418942	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2418943	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2418944	0.022222222222222223	6.0	1.0	CCM2	BM	IgM
2418945	0.0	0.0	1.0	CCM2	BM	IgM
2418946	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2418947	0.0	0.0	1.0	CCM2	BM	IgM
2418948	0.0	0.0	1.0	CCM2	BM	IgM
2418949	0.022058823529411766	6.0	1.0	CCM2	BM	IgM
2418950	0.0	0.0	1.0	CCM2	BM	IgM
2418951	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2418952	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2418953	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2418954	0.025454545454545455	7.0	1.0	CCM2	BM	IgM
2418955	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2418956	0.0	0.0	1.0	CCM2	BM	IgM
2418957	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2418958	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2418959	0.0	0.0	1.0	CCM2	BM	IgM
2418960	0.025454545454545455	7.0	1.0	CCM2	BM	IgM
2418961	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2418962	0.01824817518248175	5.0	1.0	CCM2	BM	IgM
2418963	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2418964	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2418965	0.0	0.0	1.0	CCM2	BM	IgM
2418966	0.014545454545454545	4.0	2.0	CCM2	BM	IgM
2418967	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2418968	0.0	0.0	1.0	CCM2	BM	IgM
2418969	0.022058823529411766	6.0	1.0	CCM2	BM	IgM
2418970	0.0	0.0	1.0	CCM2	BM	IgM
2418971	0.0	0.0	1.0	CCM2	BM	IgM
2418972	0.0	0.0	1.0	CCM2	BM	IgM
2418973	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2418974	0.0	0.0	1.0	CCM2	BM	IgM
2418975	0.0	0.0	1.0	CCM2	BM	IgM
2418976	0.0	0.0	1.0	CCM2	BM	IgM
2418977	0.0036363636363636364	1.0	1.0	CCM2	BM	IgM
2418978	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2418979	0.0	0.0	1.0	CCM2	BM	IgM
2418980	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2418981	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2418982	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2418983	0.0	0.0	1.0	CCM2	BM	IgM
2418984	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2418985	0.0	0.0	1.0	CCM2	BM	IgM
2418986	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2418987	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2418988	0.0	0.0	1.0	CCM2	BM	IgM
2418989	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2418990	0.014598540145985401	4.0	2.0	CCM2	BM	IgM
2418991	0.0	0.0	1.0	CCM2	BM	IgM
2418992	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2418993	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2418994	0.0	0.0	1.0	CCM2	BM	IgM
2418995	0.014760147601476014	4.0	1.0	CCM2	BM	IgM
2418996	0.021897810218978103	6.0	1.0	CCM2	BM	IgM
2418997	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2418998	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2418999	0.0	0.0	1.0	CCM2	BM	IgM
2419000	0.0	0.0	1.0	CCM2	BM	IgM
2419001	0.0	0.0	1.0	CCM2	BM	IgM
2419002	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2419003	0.0	0.0	1.0	CCM2	BM	IgM
2419004	0.0	0.0	1.0	CCM2	BM	IgM
2419005	0.0	0.0	1.0	CCM2	BM	IgM
2419006	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2419007	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2419008	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2419009	0.0	0.0	1.0	CCM2	BM	IgM
2419010	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2419011	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2419012	0.0	0.0	1.0	CCM2	BM	IgM
2419013	0.0	0.0	1.0	CCM2	BM	IgM
2419014	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2419015	0.0	0.0	1.0	CCM2	BM	IgM
2419016	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2419017	0.0	0.0	1.0	CCM2	BM	IgM
2419018	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2419019	0.003663003663003663	1.0	1.0	CCM2	BM	IgM
2419020	0.0	0.0	1.0	CCM2	BM	IgM
2419021	0.0	0.0	1.0	CCM2	BM	IgM
2419022	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2419023	0.0	0.0	1.0	CCM2	BM	IgM
2419024	0.0	0.0	1.0	CCM2	BM	IgM
2419025	0.014814814814814815	4.0	1.0	CCM2	BM	IgM
2419026	0.0	0.0	1.0	CCM2	BM	IgM
2419027	0.0	0.0	1.0	CCM2	BM	IgM
2419028	0.0	0.0	1.0	CCM2	BM	IgM
2419029	0.04363636363636364	12.0	1.0	CCM2	BM	IgM
2419030	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2419031	0.0	0.0	1.0	CCM2	BM	IgM
2419032	0.0	0.0	1.0	CCM2	BM	IgM
2419033	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2419034	0.0	0.0	1.0	CCM2	BM	IgM
2419035	0.014705882352941176	4.0	1.0	CCM2	BM	IgM
2419036	0.0	0.0	1.0	CCM2	BM	IgM
2419037	0.0	0.0	1.0	CCM2	BM	IgM
2419038	0.0036363636363636364	1.0	1.0	CCM2	BM	IgM
2419039	0.0	0.0	1.0	CCM2	BM	IgM
2419040	0.02181818181818182	6.0	1.0	CCM2	BM	IgM
2419041	0.0	0.0	1.0	CCM2	BM	IgM
2419042	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2419043	0.0	0.0	1.0	CCM2	BM	IgM
2421288	0.056363636363636366	15.5	2.0	CCM2	BM	IgM
2421466	0.02197802197802198	6.0	1.0	CCM2	BM	IgM
2422086	0.02	5.5	1.0	CCM2	BM	IgM
2422127	0.0	0.0	1.0	CCM2	BM	IgM
2422128	0.0	0.0	1.0	CCM2	BM	IgM
2422129	0.0	0.0	1.0	CCM2	BM	IgM
2422130	0.0	0.0	1.0	CCM2	BM	IgM
2422131	0.0	0.0	1.0	CCM2	BM	IgM
2422132	0.0	0.0	1.0	CCM2	BM	IgM
2422133	0.0	0.0	1.0	CCM2	BM	IgM
2422134	0.0	0.0	1.0	CCM2	BM	IgM
2422135	0.0	0.0	1.0	CCM2	BM	IgM
2422136	0.0	0.0	1.0	CCM2	BM	IgM
2422137	0.0	0.0	1.0	CCM2	BM	IgM
2422138	0.0	0.0	1.0	CCM2	BM	IgM
2422139	0.0	0.0	1.0	CCM2	BM	IgM
2422140	0.0	0.0	1.0	CCM2	BM	IgM
2422141	0.0	0.0	1.0	CCM2	BM	IgM
2422142	0.0	0.0	1.0	CCM2	BM	IgM
2422143	0.0	0.0	1.0	CCM2	BM	IgM
2422144	0.0	0.0	1.0	CCM2	BM	IgM
2422145	0.0	0.0	1.0	CCM2	BM	IgM
2422146	0.0	0.0	1.0	CCM2	BM	IgM
2422147	0.0	0.0	1.0	CCM2	BM	IgM
2422148	0.0	0.0	1.0	CCM2	BM	IgM
2422149	0.0	0.0	1.0	CCM2	BM	IgM
2422150	0.0	0.0	1.0	CCM2	BM	IgM
2422151	0.0	0.0	1.0	CCM2	BM	IgM
2422152	0.0	0.0	1.0	CCM2	BM	IgM
2422153	0.0	0.0	1.0	CCM2	BM	IgM
2422154	0.0	0.0	1.0	CCM2	BM	IgM
2422155	0.0	0.0	1.0	CCM2	BM	IgM
2422156	0.0	0.0	1.0	CCM2	BM	IgM
2422157	0.0036363636363636364	1.0	1.0	CCM2	BM	IgM
2422158	0.0	0.0	1.0	CCM2	BM	IgM
2422159	0.0	0.0	1.0	CCM2	BM	IgM
2422160	0.0	0.0	1.0	CCM2	BM	IgM
2422161	0.02909090909090909	8.0	1.0	CCM2	BM	IgM
2422162	0.0	0.0	1.0	CCM2	BM	IgM
2422163	0.0036363636363636364	1.0	1.0	CCM2	BM	IgM
2422164	0.0	0.0	1.0	CCM2	BM	IgM
2422165	0.0	0.0	1.0	CCM2	BM	IgM
2422166	0.0	0.0	1.0	CCM2	BM	IgM
2422167	0.0	0.0	1.0	CCM2	BM	IgM
2422168	0.06273062730627306	17.0	1.0	CCM2	BM	IgM
2422169	0.0	0.0	1.0	CCM2	BM	IgM
2422170	0.05090909090909091	14.0	1.0	CCM2	BM	IgM
2422171	0.0	0.0	1.0	CCM2	BM	IgM
2422172	0.029197080291970802	8.0	1.0	CCM2	BM	IgM
2422173	0.0	0.0	1.0	CCM2	BM	IgM
2422174	0.0036363636363636364	1.0	1.0	CCM2	BM	IgM
2422175	0.0	0.0	1.0	CCM2	BM	IgM
2422176	0.0	0.0	1.0	CCM2	BM	IgM
2422177	0.0	0.0	1.0	CCM2	BM	IgM
2422178	0.0	0.0	1.0	CCM2	BM	IgM
2422179	0.0	0.0	1.0	CCM2	BM	IgM
2422180	0.0	0.0	1.0	CCM2	BM	IgM
2425519	0.02564102564102564	7.0	2.0	CCM2	BM	IgM
2425572	0.037037037037037035	10.0	1.0	CCM2	BM	IgM
2425576	0.06227106227106227	17.0	1.0	CCM2	BM	IgM
2425581	0.04727272727272727	13.0	1.0	CCM2	BM	IgM
2425634	0.05904059040590406	16.0	2.0	CCM2	BM	IgM
2425952	0.0	0.0	1.0	CCM2	BM	IgM
2425978	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2426678	0.047619047619047616	13.0	1.0	CCM2	BM	IgM
2426869	0.010948905109489052	3.0	1.0	CCM2	BM	IgM
2427502	0.017094017094017092	4.666666666666667	1.0	CCM2	BM	IgM
2427958	0.040740740740740744	11.0	1.0	CCM2	BM	IgM
2427959	0.025735294117647058	7.0	1.0	CCM2	BM	IgM
2427960	0.0	0.0	1.0	CCM2	BM	IgM
2427961	0.02564102564102564	7.0	1.0	CCM2	BM	IgM
2427962	0.0	0.0	1.0	CCM2	BM	IgM
2427963	0.0	0.0	1.0	CCM2	BM	IgM
2427964	0.0	0.0	1.0	CCM2	BM	IgM
2427965	0.02197802197802198	6.0	1.0	CCM2	BM	IgM
2427966	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2427967	0.0	0.0	1.0	CCM2	BM	IgM
2427968	0.08211678832116788	22.5	1.0	CCM2	BM	IgM
2427969	0.0	0.0	1.0	CCM2	BM	IgM
2427970	0.04727272727272727	13.0	1.0	CCM2	BM	IgM
2427971	0.0	0.0	1.0	CCM2	BM	IgM
2427972	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2427973	0.0	0.0	1.0	CCM2	BM	IgM
2427974	0.007380073800738007	2.0	1.0	CCM2	BM	IgM
2427975	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2427976	0.01090909090909091	3.0	1.0	CCM2	BM	IgM
2427977	0.0036496350364963502	1.0	1.0	CCM2	BM	IgM
2427978	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2427979	0.0	0.0	1.0	CCM2	BM	IgM
2427980	0.047619047619047616	13.0	1.0	CCM2	BM	IgM
2427981	0.0	0.0	1.0	CCM2	BM	IgM
2427982	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2427983	0.0	0.0	1.0	CCM2	BM	IgM
2427984	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2427985	0.029197080291970802	8.0	1.0	CCM2	BM	IgM
2427986	0.0	0.0	1.0	CCM2	BM	IgM
2427987	0.0	0.0	1.0	CCM2	BM	IgM
2427988	0.0	0.0	1.0	CCM2	BM	IgM
2427989	0.029197080291970805	8.0	1.0	CCM2	BM	IgM
2427990	0.040145985401459854	11.0	1.0	CCM2	BM	IgM
2427991	0.0	0.0	1.0	CCM2	BM	IgM
2427992	0.0	0.0	1.0	CCM2	BM	IgM
2427993	0.014598540145985401	4.0	1.0	CCM2	BM	IgM
2427994	0.0	0.0	1.0	CCM2	BM	IgM
2427995	0.05860805860805861	16.0	2.0	CCM2	BM	IgM
2427996	0.014598540145985403	4.0	1.0	CCM2	BM	IgM
2427997	0.0	0.0	1.0	CCM2	BM	IgM
2427998	0.0	0.0	1.0	CCM2	BM	IgM
2427999	0.0	0.0	1.0	CCM2	BM	IgM
2428000	0.0	0.0	1.0	CCM2	BM	IgM
2428001	0.014652014652014652	4.0	1.0	CCM2	BM	IgM
2428002	0.007272727272727273	2.0	1.0	CCM2	BM	IgM
2428003	0.007272727272727273	2.0	1.0	CCM2	BM	IgM
2428004	0.0	0.0	1.0	CCM2	BM	IgM
2428005	0.0	0.0	1.0	CCM2	BM	IgM
2428006	0.0	0.0	1.0	CCM2	BM	IgM
2428007	0.02564102564102564	7.0	1.0	CCM2	BM	IgM
2428008	0.0	0.0	1.0	CCM2	BM	IgM
2428009	0.0	0.0	1.0	CCM2	BM	IgM
2428010	0.0	0.0	1.0	CCM2	BM	IgM
2428011	0.0	0.0	1.0	CCM2	BM	IgM
2428012	0.09854014598540146	27.0	1.0	CCM2	BM	IgM
2428013	0.014545454545454545	4.0	1.0	CCM2	BM	IgM
2428014	0.0	0.0	1.0	CCM2	BM	IgM
